"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"QZFA002";"Exérèse d'une lésion souscutanée susfasciale de moins de 3 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"55.25";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZJA011";"Évacuation de collection profonde de la peau et des tissus mous, par abord direct";"Note : À l'exclusion de : · évacuation  - d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie (QAJA003)  - d'un abcès du scrotum, par abord direct (JHJA001)                              · mise à plat - de lésion infectieuse du cuir chevelu (QAPA002)  - d'un sinus pilonidal périnéofessier infecté (QBPA001)";"1";"0";"48.51";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AHPA009";"Libération du nerf médian au canal carpien, par abord direct";"Note : Avec ou sans : synovectomie partielle de la gaine synoviale des tendons des muscles fléchisseurs des doigts";"1";"0";"104.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HHFA001";"Appendicectomie, par abord de la fosse iliaque";"";"1";"0";"176.79";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EJFA002";"Exérèses multiples de branches de la grande veine saphène et/ou de la petite veine saphène sous anesthésie générale ou locorégionale, par abord direct";"Note : Phlébectomie étendue du membre inférieur sous anesthésie générale ou locorégionale";"4";"0";"72.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QAMA002";"Réparation de perte de substance de l'extrémité céphalique par lambeau local ou régional muqueux, cutané ou fasciocutané, à pédicule vasculonerveux non individualisé ou non individualisable [lambeau "au hasard"]";"Note : Lambeau paralatéronasal";"1";"0";"191.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA007";"Exérèse de lésion souscutanée susfasciale de 3 cm à 10 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"81.09";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"KCFA005";"Thyroïdectomie totale, par cervicotomie";"";"1";"0";"470.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JDLD002";"Instillation vésicale d'agent pharmacologique par cathétérisme urétral";"";"1";"0";"40.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QBFA007";"Excision d'un sinus pilonidal périnéofessier";"";"1";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LMMA017";"Cure unilatérale d'une hernie de l'aine sans pose de prothèse sous anesthésie générale ou locorégionale, par abord inguinal";"";"1";"0";"201.87";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EBGA001";"Ablation d'un système diffuseur implanté et du cathéter relié à une veine profonde du membre supérieur ou du cou";"";"1";"0";"73.85";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EJFA006";"Exérèse secondaire de la crosse de la grande veine saphène ou de la petite veine saphène, par abord direct";"Notes : Résection de cavernome d'une veine saphèneAvec ou sans : - éveinage saphène - phlébectomie complémentaireEnvironnement : spécifique ; milieu chirurgical";"4";"0";"78.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LMMA004";"Cure d'éventration postopératoire de la paroi abdominale antérieure avec pose de prothèse, par abord direct";"";"4";"0";"110.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZFA004";"Exérèse de lésion superficielle de la peau par excision d'une zone cutanée de 5 cm² à 10 cm²";"Notes : Indication : chirurgie carcinologique, traumatique, iatrogène, tatouage accidentel (posttraumatique) Facturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"54.3";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JGFA015";"Résection d'une hypertrophie de la prostate, par urétrocystoscopie";"Notes : Avec ou sans : urétrotomie interne à l'aveugleFacturation : ne peut pas être facturé avec résection du col de la vessie par endoscopie JDFE003";"4";"0";"176.79";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LMMC001";"Cure bilatérale d'une hernie de l'aine avec pose de prothèse, par vidéochirurgie";"";"4";"0";"171.57";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDQE003";"Urétrocystoscopie à l'endoscope rigide";"";"1";"0";"36.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA038";"Excision de lésion infectieuse diffuse de la peau et des tissus mous sur moins de 50 cm²";"Note : À l'exclusion de : excision  - d'un sinus pilonidal périnéofessier (QBFA007)  - d'une hidrosadénite périnéofessière (QBFA004, QBFA002)";"4";"0";"61.82";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HFMC007";"Gastroplastie par pose d'anneau ajustable périgastrique pour obésité, par coelioscopie";"Notes : Indication : obésité de grade 2 associé à au moins comorbidité susceptible d'être améliorée après la chirurgie, obésité de grade 3, ou chirurgie métabolique selon les recommandations de la HAS en vigueurFormation : spécifique à cet acte en plus de la formation initiale ; établie par les recommandations de bonne pratiqueEnvironnement : spécifique ; établi par les recommandations de bonne pratique ; équipe multidisciplinaireRecueil prospectif de données : nécessaire";"1";"0";"461.91";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EJGA001";"Extraction [Stripping] de la petite veine saphène, par abord direct";"Notes : Éveinage saphène externe avec crossectomieAvec ou sans : exérèse, ligature ou sclérose de veine variqueuse et/ou de la portion terminale de veine surale [jumelle]                        ligature de veine perforante";"4";"0";"75.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JAQM004";"Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale, avec échographie transcutanée de la vessie";"Note : Avec ou sans : échographie transcutanée  - des glandes surrénales  - de la prostate";"1";"0";"52.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QEFA008";"Mastectomie partielle avec curage lymphonodal axillaire";"Note : Segmentectomie ou quadrantectomie mammaire avec curage lymphonodal axillaire";"4";"0";"155.89";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"EGFA002";"Hémorroïdectomie pédiculaire par résection sousmuqueuse avec anoplastie muqueuse postérieure et sphinctérotomie [léiomyotomie] interne";"Notes : Opération selon Milligan - Morgan avec anoplastieAvec ou sans : excision de fissure de l'anus";"1";"0";"223.72";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LMMA010";"Cure d'éventration postopératoire de la paroi abdominale antérieure sans pose de prothèse, par abord direct";"";"1";"0";"201.87";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA039";"Exérèse partielle de l'appareil unguéal";"Notes : Traitement des ongles incarnés, de la mélanonychieAvec ou sans : plastie de la pulpe";"1";"0";"36.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEFA017";"Mastectomie partielle";"Note : Segmentectomie ou quadrantectomie mammaire";"4";"0";"79.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"NFFC004";"Méniscectomie latérale ou médiale du genou, par arthroscopie";"";"1";"0";"195.48";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JDQM001";"Échographie transcutanée de la vessie et/ou de la prostate";"";"1";"0";"52.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QZFA031";"Exérèse de lésion superficielle de la peau par excision de 2 à 5 zones cutanées de moins de 5 cm²";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"43.62";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LMMA006";"Cure de hernie de la paroi abdominale antérieure après l'âge de 16 ans avec pose de prothèse, par abord direct";"";"4";"0";"119.33";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDDB001";"Cervicocystopexie par bandelette synthétique infra-urétrale, par voie transvaginale et par voie transcutanée, avec guidage endoscopique";"Note : Technique tension free vaginal tape [TVT]";"1";"0";"207.29";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AHPC001";"Libération du nerf médian au canal carpien, par vidéochirurgie";"Note : Avec ou sans : synovectomie partielle de la gaine synoviale des tendons des muscles fléchisseurs des doigts";"1";"0";"115.84";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ZBQK002";"Radiographie du thorax";"Notes : Radiographie pulmonaireÀ l'exclusion de : radiographie du squelette du thorax (LJQK001)Indications : selon rapport d'évaluation technologique "Principales indications et "non indications" de la radiographie du thorax" - HAS - février 2009Facturation : la radiographie du thorax ne peut pas être facturée dans les situations de "non-indication", notamment : infections des voies aériennes hautes ; hypertension artérielle ; suivi périodique de l'insuffisance cardiaque congestive chronique et des cardiomyopathies ; en préopératoire de chirurgie non cardiothoracique chez les adultes de moins de 60 ans sans pathologie cardio-pulmonaire ou...Lire la suite de la note";"1";"0";"21.28";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"NEKA020";"Remplacement de l'articulation coxofémorale par prothèse totale";"Note : Pose de prothèse totale de hanche";"1";"0";"459.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HHFA009";"Colectomie droite avec rétablissement de la continuité, par laparotomi";"";"1";"0";"418.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LMMC020";"Cure de hernie de la paroi abdominale antérieure après l'âge de 16 ans avec pose de prothèse, par coelioscopie";"Note : Indication : hernie de petite ou moyenne taille, en particulier chez l'obèse et chez l'insuffisant respiratoire";"1";"0";"264.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JJFC003";"Kystectomie ovarienne intrapéritonéale, par coelioscopie";"";"1";"0";"196.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HHFA025";"Appendicectomie avec toilette péritonéale pour péritonite aigüe généralisée, par coelioscopie ou par laparotomie avec préparation par coelioscopie";"";"1";"0";"283.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HHFA002";"Colectomie gauche avec libération de l'angle colique gauche, avec rétablissement de la continuité, par coelioscopie ou par laparotomie avec préparation par coelioscopi";"Notes : Hémicolectomie gauche avec rétablissement de la continuité, par coelioscopie ou par laparotomie coeliopréparéeColectomie segmentaire basse [Résection du côlon sigmoïde] avec abaissement de l'angle gauche avec rétablissement de la continuité, par coelioscopie ou par laparotomie coeliopréparéeAvec ou sans : résection du rectum ne dépassant pas le cul-de-sac de DouglasIndication : affection bénigne";"4";"0";"312.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JCLE002";"Pose d'une endoprothèse urétérale, par endoscopie rétrograde";"";"4";"0";"54.31";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDFE001";"Résection de 4 tumeurs de la vessie ou plus, par endoscopie";"";"4";"0";"102.62";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JANM001";"Lithotritie extracorporelle du rein, avec guidage radiologique";"";"1";"0";"250.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JDQJ003";"Échographie de la vessie et de la prostate, par voie rectale";"";"1";"0";"52.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QZFA001";"Exérèse de 2 à 5 lésions souscutanées susfasciales de moins de 3 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"72.4";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HPSA001";"Ligature du processus vaginal du péritoine [canal péritonéovaginal], par abord inguinal";"Notes : Cure de hernie de l'aine avant l'âge de 16 ans, avec ou sans résection du sac, avec ou sans geste pariétal, par abord inguinalExérèse de kyste du cordon spermatique, par abord inguinalExérèse de kyste du canal de Nück, par abord inguinalTraitement de l'hydrocèle congénitale, avec ou sans résection de la tunique vaginale du testicule, par abord inguinal";"4";"0";"115.28";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JHPA001";"Section ou plastie du frein du prépuce du pénis";"";"1";"0";"47.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EGFA003";"Hémorroïdectomie pédiculaire par résection sousmuqueuse";"Notes : Opération selon Milligan - Morgan sans anoplastieAvec ou sans : sphinctérotomie [léiomyotomie] interne";"1";"0";"194.03";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA011";"Exérèse de lésion superficielle de la peau par excision d'une zone cutanée de 10 cm² à 50 cm²";"Note : Indication : chirurgie carcinologique, traumatique, iatrogène, tatouage accidentel (posttraumatique)";"4";"0";"57.69";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HMFA007";"Cholécystectomie, par laparotomie";"";"4";"0";"136.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HJFA002";"Résection rectosigmoïdienne avec anastomose colorectale infrapéritonéale, par laparotomie";"";"1";"0";"687.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JDFE002";"Résection de 1 à 3 tumeurs de la vessie, par endoscopie";"";"4";"0";"83.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JCGE004";"Ablation d'une endoprothèse urétérale, par endoscopie rétrograde";"";"1";"0";"48.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QEFA004";"Tumorectomie du sein";"";"1";"0";"112.22";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HJFA004";"Résection rectosigmoïdienne avec anastomose colorectale infrapéritonéale, par coelioscopie ou par laparotomie avec préparation par coelioscopie";"";"1";"0";"769.61";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJFA018";"Ténosynovectomie des muscles fléchisseurs au poignet ou à la paume de la main, par abord direct";"";"4";"0";"71.1";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"ZCQC002";"Exploration de la cavité abdominale, par coelioscopie [Coelioscopie exploratrice]";"Notes : Avec ou sans : épreuve de perméabilité des trompes utérines au gaz ou au bleu de méthylèneÀ l'exclusion de : biopsie du rein, par coelioscopie ou par rétropéritonéoscopie (JAHC001)";"1";"0";"125.85";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JGQJ001";"Échographie de la prostate et des vésicules séminales, par voie rectale";"Note : Avec ou sans : échographie de la vessie, par voie rectale";"1";"0";"56.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QZMA004";"Réparation de perte de substance par lambeau local ou régional cutané, fascial, fasciocutané, septocutané, musculaire ou musculocutané, à pédicule vasculaire ou vasculonerveux anatomique, en dehors de l'extrémité céphalique";"";"1";"0";"472.77";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"KCFA008";"Lobo-isthmectomie unilatérale de la glande thyroïde, par cervicotomie";"";"1";"0";"289.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JDQD001";"Cystomanométrie par cathétérisme urétral, avec profilométrie urétrale";"";"1";"0";"139.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"ZCJA002";"Évacuation d'une collection intraabdominale, par laparotomie";"";"4";"0";"121.84";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HKPA007";"Mise à plat d'abcès et/ou de fistule haut de l'anus [transsphinctérien supérieur] ou à trajet complexe multiramifié, avec drainage par anse souple";"Notes : Phase 1 : pose de l'anse souplePhase 2 : séance de traction progressive sur l'anse souple";"1";"1";"218.65";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEFA020";"Mastectomie totale avec conservation des pectoraux et curage lymphonodal axillaire";"Note : Mastectomie radicale modifiée selon Patey";"4";"0";"155.89";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QCJA001";"Parage et/ou suture de plaie profonde de la peau et des tissus mous de la main";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PAGA011";"Ablation de matériel d'ostéosynthèse des membres sur un site, par abord direct";"Note : À l'exclusion de : ablation par abord direct, de matériel d'ostéosynthèse  - centromédullaire des membres sur un site (PAGA010)  - de la scapula (MAGA001)  - de la main (MDGA002)  - de l'acétabulum ou de l'os coxal (NAGA001)  - du fémur (NBGA007)  - du pied (NDGA003)";"1";"0";"115.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEMA013";"Mastoplastie bilatérale de réduction";"Note : Indication : hypertrophie mammaire caractérisée,  - responsable de dorsalgies, retentissement psychologique, - justifiable par photographie préopératoire, - étayée par : taille, poids, âge de la patiente et taille du soutien gorge - dont la résection prévue en préopératoire est d'au moins 300 g. par sein opéré.";"4";"0";"151.36";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HHFA006";"Colectomie gauche avec libération de l'angle colique gauche, avec rétablissement de la continuité, par laparotomi";"Notes : Hémicolectomie gauche avec rétablissement de la continuité, par laparotomieColectomie segmentaire basse [Résection du côlon sigmoïde] avec abaissement de l'angle gauche avec rétablissement de la continuité, par laparotomieAvec ou sans : résection du rectum ne dépassant pas le cul-de-sac de Douglas";"4";"0";"274.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JGFA006";"Vésiculoprostatectomie totale, par laparotomie";"";"1";"0";"849.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LMMA001";"Cure bilatérale d'une hernie de l'aine avec pose de prothèse, par abord inguinal";"";"4";"0";"140.22";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HKPA004";"Mise à plat d'abcès et/ou de fistule bas de l'anus [transsphinctérien inférieur] en un temps, par fistulotomie ou fistulectomie";"";"4";"0";"57.69";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HKFA005";"Excision d'une fissure et/ou d'une sténose anale, avec anoplastie muqueuse";"";"1";"0";"141.18";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ZCJC001";"Évacuation de collection intraabdominale, par coelioscopie ou par rétropéritonéoscopie";"";"4";"0";"134.99";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"EDAF003";"Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse, par voie artérielle transcutanée";"";"4";"0";"94.05";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"EJQM004";"Échographie-doppler des veines des membres inférieurs et des veines iliaques, sans marquage cutané";"Notes : Avec ou sans : échographie-doppler de la veine cave inférieureÀ l'exclusion de : échographie-doppler des veines des membres inférieurs et des veines iliaques, pour recherche de thrombose veineuse profonde (EJQM003)Facturation : peut être facturé avec échographie-doppler des artères iliaques et des artères des membres inférieurs (EDQM001) lors du diagnostic d'un ulcère de jambe à prédominance veineuse lorsque l'IPS est inférieur à 0,9 ou supérieur à 1,3 et/ou lorsqu'il existe une discordance entre l'examen clinique et l'IPS, selon l'avis du 16 juillet 2014 de la Haute autorité de santé [HAS]";"1";"0";"69.93";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"EJGA003";"Extraction [Stripping] de la grande veine saphène et de la petite veine saphène, par abord direct";"Notes : Éveinage saphène interne et externe avec crossectomie, par abord directAvec ou sans : exérèse, ligature ou sclérose de veine variqueuse et/ou de la portion terminale de veine surale [jumelle]                       ligature de veine perforante";"4";"0";"80.1";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JEAD001";"Dilatation de sténose de l'urètre à l'aveugle";"";"1";"0";"49.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
