"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"GAFA007";"Exérèse non transfixiante de lésion de la peau du nez ou de la muqueuse narinaire";"Note : À l'exclusion de :  - exérèse de lésion ou de malformation de la cavité nasale, par voie nasale (GAFD001)  - polypectomie intranasale (GAFD002)";"1";"0";"50.16";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CAMA013";"Plastie bilatérale d'oreille décollée";"Note : Indication : déformation entraînant une gêne sociale importante";"4";"0";"78.23";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZEA031";"Autogreffe de peau totale sur une localisation de surface inférieure à 10 cm²";"Note : À l'exclusion de : microgreffes de peau totale sur 1 à 5 cicatrices du visage (QAEA015)";"1";"0";"155.89";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA001";"Exérèse de 2 à 5 lésions souscutanées susfasciales de moins de 3 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"72.4";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"BAFA006";"Exérèse non transfixiante d'une lésion d'une paupière";"Notes : Exérèse d'un xanthélasmaÀ l'exclusion de : exérèse de chalazion (BAFA013)";"1";"0";"54.65";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QBFA012";"Dermolipectomie abdominale avec transposition de l'ombilic, lipoaspiration de l'abdomen et fermeture de diastasis des muscles droits de l'abdomen";"Notes : Indication : chirurgie réparatrice dans les dégradations majeures de la paroi abdominale antérieure avec tablier abdominal recouvrant partiellement le pubis, justifié par une photographie préopératoire : - après amaigrissement pour obésité morbide, - dans les suites de la chirurgie bariatrique,  - en post opératoire ou  - en post gravidiqueEnvironnement : spécifique";"1";"0";"396.75";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZMA004";"Réparation de perte de substance par lambeau local ou régional cutané, fascial, fasciocutané, septocutané, musculaire ou musculocutané, à pédicule vasculaire ou vasculonerveux anatomique, en dehors de l'extrémité céphalique";"";"1";"0";"472.77";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"GAMA018";"Réparation de perte de substance du nez par lambeau local";"Note : Réparation de perte de substance du nez par lambeau de rotation, d'avancement, de transposition, hachette";"4";"0";"100.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"YYYY011";"Prise en charge diagnostique et thérapeutique dans le même temps d'une lésion ostéo-articulaire,  musculo-tendineuse ou des parties molles d'origine traumatique";"Note : Facturation : ne peut pas être facturé avec des actes thérapeutiques ou diagnostiques d'autres lésions ostéo-articulaire, musculo-tendineuse ou des parties molles d'origine traumatique";"1";"0";"20.16";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QEMA006";"Reconstruction du sein par pose d'implant prothétique";"Notes : Indication : thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"4";"0";"103.37";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QEMA012";"Mastoplastie unilatérale de réduction";"Note : Indication :  - asymétrie majeure nécessitant une compensation dans le soutien-gorge - syndrome malformatif (sein tubéreux et syndrome de Poland) - symétrisation mammaire  en cas de mastectomie partielle ou totale du sein controlatéral pour cancer";"4";"0";"118.05";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"BAMA004";"Réparation de perte de substance cutanée de la paupière par lambeau local ou autogreffe";"";"4";"0";"73.35";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"CAMA022";"Réparation de perte de substance partielle de l'auricule par lambeau local cutané ou chondrocutané";"";"4";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MJPA013";"Section ou plastie d'agrandissement de la partie cruciforme de la gaine fibreuse digitale [poulie de réflexion de tendon de muscle fléchisseur des doigts] sur un rayon de la main, par abord direct";"Note : Traitement chirurgical du doigt à ressaut";"4";"0";"57.31";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"CAFA005";"Exérèse partielle transfixiante de l'auricule";"";"1";"0";"97.74";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJCA012";"Réparation de plaie de l'appareil extenseur d'un doigt par suture sur un rayon de la main, par abord direct";"";"1";"0";"108.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MDGA002";"Ablation de matériel d'ostéosynthèse de la main, par abord direct";"";"1";"0";"94.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEKA001";"Changement d'implant prothétique mammaire, avec capsulectomie";"Notes : Indication : chirurgie réparatrice : reprise de reconstruction mammaire (cancer, asymétrie majeure)Formation : spécifique à cet acte en plus de la formation initialeFacturation : la pose initiale n'était pas à visée esthétique";"4";"0";"96.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HAFA008";"Exérèse non transfixiante de lésion de lèvre";"Note : À l'exclusion de : - exérèse de lésion congénitale de lèvre (cf 16.03.15) - résection de cicatrice de lèvre (HAFA028)";"1";"0";"62.26";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LMMA009";"Cure de hernie de la paroi abdominale antérieure après l'âge de 16 ans sans pose de prothèse, par abord direct";"";"4";"0";"103.64";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZJA011";"Évacuation de collection profonde de la peau et des tissus mous, par abord direct";"Note : À l'exclusion de : · évacuation  - d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie (QAJA003)  - d'un abcès du scrotum, par abord direct (JHJA001)                              · mise à plat - de lésion infectieuse du cuir chevelu (QAPA002)  - d'un sinus pilonidal périnéofessier infecté (QBPA001)";"1";"0";"48.51";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZEA045";"Autogreffe souscutanée susfasciale de tissu celluloadipeux pour comblement de dépression cutanée, par abord direct";"Notes : Indication : lipodystrophie iatrogène du visage secondaire à la bithérapie ou trithérapie antirétrovirale ; séquelle traumatique ou chirurgicale sévèreA l'exclusion de : actes d'autogreffe de tissu adipeux au niveau du sein  - de moins de 200 cm³ (QEEB317) - de 200 cm³ et plus (QEEB152)";"1";"0";"167.2";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"GAMA012";"Réparation de perte de substance du nez par lambeau régional";"Notes : Réparation de perte de substance du nez par lambeau nasogénien, jugal, frontoglabellaire, labial, de RiegerÀ l'exclusion de : réparation de perte de substance du nez - par lambeau frontal à pédicule inférieur (GAMA002)  - par lambeau scalpant (GAMA014)";"4";"0";"109.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QEMA010";"Reconstruction de la plaque aréolomamelonnaire par autogreffe de mamelon ou lambeau local, et autogreffe cutanée";"";"1";"0";"190.19";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PDFA002";"Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, avec dissection de gros tronc vasculaire et/ou nerveux";"Note : À l'exclusion de : exérèse de lésion fasciale et/ou sousfasciale des tissus mous de la racine d'un membre, du pli du coude ou du creux poplité (PDFA003)";"1";"0";"197.65";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZEA024";"Autogreffe de peau totale sur une localisation de surface égale ou supérieure à 10 cm²";"Note : À l'exclusion de : microgreffes de peau totale sur le visage (QZEA015, QAEA014)";"1";"0";"155.89";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJFA015";"Ténosynovectomie des muscles fléchisseurs des doigts sur un rayon de la main, par abord direct";"";"4";"0";"67.35";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QBFA001";"Dermolipectomie abdominale avec transposition de l'ombilic et fermeture de diastasis des muscles droits de l'abdomen";"Notes : Indication : chirurgie réparatrice dans les dégradations majeures de la paroi abdominale antérieure avec tablier abdominal recouvrant partiellement le pubis, justifié par une photographie préopératoire : - après amaigrissement pour obésité morbide, - dans les suites de la chirurgie bariatrique,  - en post opératoire ou  - en post gravidiqueEnvironnement : spécifique";"1";"0";"354.04";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEMA008";"Reconstruction du sein par lambeau musculocutané pédiculé autre que du muscle droit de l'abdomen";"Notes : Reconstruction du sein par lambeau musculocutané pédiculé de muscle grand dorsalAvec ou sans : pose d'implant prothétique";"1";"0";"618.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CAFA002";"Exérèse partielle non transfixiante de l'auricule";"";"1";"0";"47.78";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA035";"Exérèse de lésion superficielle de la peau par excision d'une zone cutanée de 50 cm² à 200 cm²";"Note : Indication : chirurgie carcinologique, traumatique, iatrogène, tatouage accidentel (posttraumatique)";"1";"0";"97.74";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QBFA005";"Dermolipectomie abdominale avec transposition de l'ombilic";"Notes : Indication : chirurgie réparatrice dans les dégradations majeures de la paroi abdominale antérieure avec tablier abdominal recouvrant partiellement le pubis, justifié par une photographie préopératoire : - après amaigrissement pour obésité morbide, - dans les suites de la chirurgie bariatrique,  - en post opératoire ou  - en post gravidiqueEnvironnement : spécifique";"1";"0";"305.53";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEMA004";"Mastoplastie bilatérale d'augmentation, avec pose d'implant prothétique";"Notes : Indication : agénésie mammaire bilatérale et l'hypoplasie bilatérale sévère avec taille de bonnet inférieure à A, ou pour syndrome malformatif (sein tubéreux et syndrome de Poland).Formation : spécifique à cet acte en plus de la formation initialeRecueil prospectif de données : nécessaire ; matériovigilance";"4";"0";"107.21";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MJFA018";"Ténosynovectomie des muscles fléchisseurs au poignet ou à la paume de la main, par abord direct";"";"4";"0";"71.1";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZFA014";"Dermolipectomie des membres";"Notes : Indication : chirurgie réparatrice : - après amaigrissement pour obésité morbide, - dans les suites de la chirurgie bariatrique, - en postopératoire ou - en post gravidiqueEnvironnement : spécifique";"1";"0";"286.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HAMA027";"Réparation de perte de substance de lèvre par lambeau cutané local";"";"1";"0";"178.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEFA002";"Exérèse bilatérale de gynécomastie";"Note : Indication : intervention réalisée après bilan endocrinien, après la puberté, pour gynécomastie accusée, pouvant poser un problème d'ordre sexuel ou psychologique (en particulier gynécomastie asymétrique, douloureuse, avec distension aréolaire)";"1";"0";"204.89";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QBFA008";"Dermolipectomie abdominale avec transposition de l'ombilic et lipoaspiration de l'abdomen";"Notes : Indication : chirurgie réparatrice dans les dégradations majeures de la paroi abdominale antérieure avec tablier abdominal recouvrant partiellement le pubis, justifié par une photographie préopératoire : - après amaigrissement pour obésité morbide, - dans les suites de la chirurgie bariatrique,  - en post opératoire ou  - en post gravidiqueEnvironnement : spécifique";"1";"0";"341.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEFA004";"Tumorectomie du sein";"";"1";"0";"112.22";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJMA002";"Réparation de plaie de l'appareil extenseur d'un doigt avec suture de plaie d'une articulation, sur un rayon de la main";"";"4";"0";"84.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZFA039";"Exérèse partielle de l'appareil unguéal";"Notes : Traitement des ongles incarnés, de la mélanonychieAvec ou sans : plastie de la pulpe";"1";"0";"36.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEMB001";"Séance de réfection de l'aspect de la plaque aréolomamelonnaire par dermopigmentation";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"125.4";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"MHFA002";"Exérèse de kyste synovial ou mucoïde d'une articulation ou d'une gaine fibreuse de la main";"Notes : Exérèse de kyste d'une poulie de réflexion des tendons des muscles fléchisseursAvec ou sans : - lavage articulaire - résection d'ostéophyte - synovectomie";"1";"0";"94.84";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MDCA011";"Ostéosynthèse de fracture extraarticulaire d'un os de la main, à foyer ouvert";"Note : À l'exclusion de : ostéosynthèse de fracture extraarticulaire d'un os de la main par fixateur externe (MDCA010)";"1";"0";"123.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AHPA022";"Libération du nerf ulnaire au coude, par abord direct";"Note : Avec ou sans :  - résection partielle ou totale de l'épicondyle médial [épitrochlée]  - transposition antérieure du nerf";"1";"0";"141.9";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJFA010";"Fasciectomie [Aponévrectomie] palmodigitale sur plusieurs rayons de la main, par abord direct";"";"4";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MJPA002";"Libération des tendons des muscles fléchisseurs des doigts sur un rayon de la main, par abord direct";"";"1";"0";"167.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"BAFA005";"Exérèse non transfixiante de lésions multiples unilatérales de paupière";"Notes : Exérèse de xanthélasmas multiplesÀ l'exclusion de : exérèse de chalazion (BAFA013)";"1";"0";"96.39";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEMA009";"Reconstruction de la plaque aréolomamelonnaire par autogreffe de mamelon, avec dermopigmentation";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"138.28";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QAGA004";"Ablation d'un corps étranger profond des tissus mous du visage ou des mains";"";"1";"0";"82.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CDQP002";"Audiométrie tonale et vocale avec tympanométrie";"Note : Avec ou sans : étude du réflexe stapédien";"1";"0";"54.17";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"MDCB003";"Ostéosynthèse de fracture extraarticulaire d'un os de la main par broche, à foyer fermé";"";"1";"0";"102.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MZMP001";"Confection d'une contention souple d'une articulation du membre supérieur";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"31.35";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
