"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"YYYY088";"Échographie de contrôle ou surveillance de pathologie gravidique foetale ou maternelle au cours d'une grossesse unifoetale";"";"1";"0";"30.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JSED001";"Transfert intra-utérin d'embryon, par voie vaginale";"Notes : Indication : acte de référence pour réaliser le transfert d'embryonFormation : spécifique à cet acte en plus de la formation initialeEnvironnement : spécifique ; cet acte doit être réalisé dans le cadre légal régissant les actes d'assistance médicale à la procréation - loi n° 94-654 du 29 juillet 1994, arrêté du 12 janvier 1999, arrêté du 10 mai 2001-Recueil prospectif de données : nécessaire";"1";"0";"52.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JPHJ002";"Amniocentèse sur un sac amniotique unique, avec guidage échographique";"";"1";"0";"68.58";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JJFJ001";"Prélèvement d'ovocytes sur un ou deux ovaires, par voie transvaginale avec guidage échographique";"Note : Facturation : le tarif prend en compte le guidage échographique";"1";"0";"99.41";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JQGA002";"Accouchement par césarienne programmée, par laparotomie";"";"1";"0";"313.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"QZGA002";"Ablation ou changement d'implant pharmacologique souscutané";"Note : Ablation d'implant contraceptif souscutané";"1";"0";"41.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JQGA003";"Accouchement par césarienne au cours du travail, par laparotomie";"";"1";"0";"370.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JSLD001";"Insémination artificielle intra-utérine";"Note : Avec ou sans : examen de la glaire cervicale";"1";"0";"38.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JNJD002";"Évacuation d'un utérus gravide par aspiration et/ou curetage, au 1er trimestre de la grossesse";"Note : Facturation : interruption thérapeutique de grossesse ; la tarification des interruptions volontaires de grossesse relève de l'arrêté du 23 juillet 2004 relatif aux forfaits afférents à l'interruption volontaire de grossesse";"1";"0";"57.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JQQM002";"Échographie d'une grossesse unifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus, pour souffrance foetale";"Note : Indication : quand l'acte est réalisé par une sage-femme, la prescription d'un médecin est nécessaire";"1";"0";"93.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QEQM001";"Échographie unilatérale ou bilatérale du sei";"";"1";"0";"41.58";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQQM003";"Échographie de surveillance de la croissance foetale avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus";"";"1";"0";"75.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JKQE002";"Hystéroscopie";"";"1";"0";"70.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JKND004";"Destruction de lésion du col de l'utérus par colposcopie, sans laser";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JKFA031";"Conisation du col de l'utérus";"Note : Avec ou sans : laser";"1";"0";"95.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ZCQM009";"Échographie-doppler du petit bassin [pelvis] féminin pour surveillance de l'ovulation";"Notes : Indication : quand l'acte est réalisé par une sage-femme, la prescription d'un médecin est nécessaireFacturation : 3 actes d'échographie maximum par cycle";"1";"0";"42.72";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JKQE001";"Hystéroscopie avec curetage de la cavité de l'utérus";"";"4";"0";"56.94";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JKNE001";"Abrasion de la muqueuse de l'utérus [Endométrectomie], par hystéroscopie";"Note : Avec ou sans : résection de polype";"4";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JKFD001";"Exérèse de lésion pédiculée de l'utérus accouchée par le col, par voie vaginale";"Note : Bistournage de myome ou de polype de l'utérus accouché par le col";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JKHA002";"Biopsie du col de l'utérus";"Notes : Biopsie de l'exocol utérinBiopsie de l'endocol utérin";"1";"0";"21.92";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADC - Actes de chirurgie;"
"JJFC003";"Kystectomie ovarienne intrapéritonéale, par coelioscopie";"";"1";"0";"196.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEFA008";"Mastectomie partielle avec curage lymphonodal axillaire";"Note : Segmentectomie ou quadrantectomie mammaire avec curage lymphonodal axillaire";"4";"0";"155.89";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JQGA004";"Accouchement par césarienne en urgence en dehors du travail, par laparotomie";"";"1";"0";"313.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JKGD003";"Curetage de la cavité de l'utérus à visée diagnostique";"";"4";"0";"50.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JKFE001";"Exérèse de polype de l'utérus, par hystéroscopie";"";"1";"0";"113.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QEFA017";"Mastectomie partielle";"Note : Segmentectomie ou quadrantectomie mammaire";"4";"0";"79.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JQQM015";"Échographie biométrique et morphologique d'une grossesse multiembryonnaire au 1er trimestre";"";"1";"0";"72.85";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JDDB001";"Cervicocystopexie par bandelette synthétique infra-urétrale, par voie transvaginale et par voie transcutanée, avec guidage endoscopique";"Note : Technique tension free vaginal tape [TVT]";"1";"0";"207.29";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
