"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"LFDA006";"Arthrodèse postérieure et/ou postérolatérale d'un spondylolisthésis lombal avec réduction, avec ostéosynthèse, par abord postérieur";"";"1";"0";"1009.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LDFA007";"Exérèse de plusieurs hernies discales de la colonne vertébrale avec ostéosynthèse et/ou arthrodèse, par cervicotomie antérieure ou antérolatérale";"";"1";"0";"569.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LFQK002";"Radiographie du segment lombal de la colonne vertébrale selon 1 à 3 incidences";"Note : Avec ou sans : radiographie du sacrum et/ou du coccyx";"1";"0";"40.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"LHCA010";"Ostéosynthèse postérieure de la colonne vertébrale avec exploration du contenu canalaire, par abord postérieur";"Notes : Avec ou sans : arthrodèseÀ l'exclusion de : ostéosynthèse avec exploration du contenu canalaire, par abord postérieur - de la jonction occipitocervicale (LDCA003)  - de la jonction lombosacrale (LFCA001)";"1";"0";"553.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LFFA003";"Exérèse de plusieurs hernies discales de la colonne vertébrale lombale, par abord postérieur ou postérolatéral";"";"1";"0";"390.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LHGA007";"Ablation de matériel d'ostéosynthèse de la colonne vertébrale sur 2 à 5 vertèbres, par abord postérieur";"";"1";"0";"173.04";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AHPA019";"Section, résection ou destruction de nerf spinal superficiel, par abord direct";"";"4";"0";"67.07";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LDFA011";"Exérèse d'une hernie discale de la colonne vertébrale, par cervicotomie antérieure ou antérolatérale";"";"1";"0";"452.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LFDA001";"Arthrodèse postérieure et/ou postérolatérale d'un spondylolisthésis lombal sans réduction, avec libération radiculaire et ostéosynthèse, par abord postérieur";"";"1";"0";"676.94";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LFDA004";"Arthrodèse intercorporéale de la colonne vertébrale lombale ou lombosacrale avec arthrodèse postérolatérale, par abord postérieur";"";"1";"0";"553.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LDCA013";"Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire, par cervicotomie antérieure ou par cervicotomie antérolatérale";"Note : Avec ou sans : arthrodèse";"1";"0";"566.17";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AFFA010";"Exérèse de tumeur épidurale rachidienne, par abord postérieur";"Note : Avec ou sans : exérèse de lésion osseuse vertébrale";"4";"0";"214.33";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"AFLB017";"Administration péridurale [épidurale] d'agent pharmacologique au long cours";"Notes : Indications : douleurs rebelles en dehors de toute interventionFacturation : facturation une seule fois pour une période maximale de 5 jours";"1";"0";"109.34";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"LDFA002";"Uncectomie [Résection de l'uncus] ou foraminotomie unilatérale d'une vertèbre, par cervicotomie antérieure";"";"1";"0";"449.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AHLH014";"Infiltration thérapeutique de nerf spinal à l'émergence rachidienne, avec guidage radiologique";"";"1";"0";"35.59";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"ACHB001";"Biopsie de lésion intracrânienne, par voie transcrânienne stéréotaxique";"";"4";"0";"229.9";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LDFA003";"Laminarthrectomie cervicale totale bilatérale, par abord postérieur";"Note : À l'exclusion de : exérèse totale de l'arc vertébral, par abord postérieur (LHFA031)";"1";"0";"535.04";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ABCA002";"Dérivation péritonéale ou atriale du liquide cérébrospinal ventriculaire, par abord direct";"";"4";"0";"144.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"AELA001";"Implantation d'électrode de stimulation de la moelle épinière à visée thérapeutique, par abord direct";"Notes : Indication : douleurs neuropathiquesFormation : compétences neurochirurgicales et équipe pluridisciplinaireEnvironnement : spécifique";"4";"0";"151.59";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"AFLH001";"Injection thérapeutique péridurale [épidurale] d'agent pharmacologique, par voie transcutanée avec guidage radiologique";"Note : Injection péridurale de substances neurolytiques";"1";"0";"69.88";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"KAFA001";"Exérèse de lésion de la loge hypophysaire, par abord transsphénoïdal";"";"1";"0";"636.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LFDA012";"Arthrodèse intercorporéale ou épiphysiodèse de la colonne vertébrale lombale ou lombosacrale, par abord postérieur";"";"1";"0";"502.46";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AELA002";"Implantation souscutanée d'un générateur de stimulation de la moelle épinière";"Notes : Indication : douleurs neuropathiquesFormation : compétences neurochirurgicales et équipe pluridisciplinaireEnvironnement : spécifique";"4";"0";"48.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LDPA008";"Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale, avec arthrodèse et correction instrumentale, par cervicotomie";"Note : À l'exclusion de : ostéotomie ou arthrectomie occipitoaxoïdienne pour déformation rigide de la colonne vertébrale, avec arthrodèse et correction instrumentale, par abord intrabuccal ou par cervicotomie (LDPA010)";"4";"0";"365.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"ABJA003";"Évacuation d'un hématome subdural chronique unilatéral, par craniotomie";"";"4";"0";"141.05";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"ADNH002";"Destruction sélective de branche terminale du nerf trijumeau, par voie transcutanée avec guidage radiologique";"Note : Thermocoagulation, microcompression, alcoolisation du nerf trijumeau, par voie transcutanée avec guidage radiologique";"1";"0";"209.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"LFFA010";"Exérèse d'une hernie discale de la colonne vertébrale avec ostéosynthèse et/ou arthrodèse, par laparotomie ou par lombotomie";"";"1";"0";"575.58";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LHCA002";"Ostéosynthèse postérieure de la colonne vertébrale sans exploration du contenu canalaire, par abord postérieur";"Note : À l'exclusion de : · ostéosynthèse sans exploration du contenu canalaire, par abord postérieur - de la jonction occipitocervicale (LDCA002) - de l'atlas et/ou de l'axis (LDCA009, LDCA006, LDCA005) - de la jonction lombosacrale (LFCA002) - du sacrum (LGCA001)                             · ostéosynthèse interlamaire entre deux vertèbres de la colonne cervicale de C2 à C7, par abord postérieur (LDCA0...Lire la suite de la note";"1";"0";"459.74";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ABJA002";"Évacuation d'un hématome subdural aigu, par craniotomie";"";"4";"0";"176.13";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LAMA009";"Cranioplastie de la voûte";"Note : À l'exclusion de : taille de volet crânien (cf 11.02.01.03)";"1";"0";"209.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ACFA002";"Exérèse de tumeur extraparenchymateuse de la convexité du cerveau sans atteinte de sinus veineux dural, par craniotomie";"";"4";"0";"383.18";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"AFFA007";"Exérèse de tumeur intradurale extraspinale, par abord postérieur ou postérolatéral";"";"4";"0";"210.57";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZMP004";"Remplissage secondaire ou reprogrammation d'une pompe souscutanée à infusion continue du système nerveux central";"";"1";"0";"29.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"AHNB002";"Destruction sélective unilatérale ou bilatérale du nerf grand occipital [grand nerf occipital d'Arnold], par voie transcutanée";"";"1";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
