"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"HHFA016";"Appendicectomie, par coelioscopie ou par laparotomie avec préparation par coelioscopie";"";"1";"0";"191.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JHPA002";"Désenfouissement du pénis par fixation des fascias";"";"1";"0";"258.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA004";"Exérèse de lésion superficielle de la peau par excision d'une zone cutanée de 5 cm² à 10 cm²";"Notes : Indication : chirurgie carcinologique, traumatique, iatrogène, tatouage accidentel (posttraumatique) Facturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"54.3";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JHMA003";"Reconstruction du prépuce du pénis";"";"1";"0";"106.43";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MCEP001";"Réduction orthopédique de fracture ou de décollement épiphysaire de l'extrémité distale d'un os ou des 2 os de l'avant-bras";"";"1";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PAGA011";"Ablation de matériel d'ostéosynthèse des membres sur un site, par abord direct";"Note : À l'exclusion de : ablation par abord direct, de matériel d'ostéosynthèse  - centromédullaire des membres sur un site (PAGA010)  - de la scapula (MAGA001)  - de la main (MDGA002)  - de l'acétabulum ou de l'os coxal (NAGA001)  - du fémur (NBGA007)  - du pied (NDGA003)";"1";"0";"115.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ZCQC002";"Exploration de la cavité abdominale, par coelioscopie [Coelioscopie exploratrice]";"Notes : Avec ou sans : épreuve de perméabilité des trompes utérines au gaz ou au bleu de méthylèneÀ l'exclusion de : biopsie du rein, par coelioscopie ou par rétropéritonéoscopie (JAHC001)";"1";"0";"125.85";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JEMA019";"Urétroplastie pour hypospadias pénien postérieur ou moyen avec redressement du pénis";"";"4";"0";"154.39";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JCEA001";"Réimplantation urétérovésicale bilatérale avec création de montage antireflux, par abord direct";"Note : Opération bilatérale selon Cohen";"4";"0";"343.13";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HASD007";"Fermeture primaire d'une fente palatovélaire [Uranostaphylorraphie pour fente orofaciale]";"";"1";"0";"341.73";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PAGA009";"Ablation de matériel d'ostéosynthèse des membres sur plusieurs sites, par abord direct";"Note : À l'exclusion de : ablation par abord direct, de matériel d'ostéosynthèse  - centromédullaire des membres sur plusieurs sites (PAGA008)  - de la scapula (MAGA001)  - de la main (MDGA002)  - de l'acétabulum ou de l'os coxal (NAGA001)  - du fémur (NBGA007)  - du pied (NDGA003)";"4";"0";"90.66";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JHEA004";"Abaissement et fixation d'un testicule ectopique non palpable, par coelioscopie et par abord inguinoscrotal";"";"1";"0";"221.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QAMA015";"Réparation de perte de substance du cuir chevelu par lambeau pédiculé";"Note : Indication : réparatrice : alopécie posttraumatique, alopécie iatrogène, alopécie postchirurgicale, alopécie congénitale";"1";"0";"313.5";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HASA001";"Fermeture labiale primaire unilatérale d'une fente labio-alvéolo-maxillaire, avec correction complète de la déformation nasale [Chéilorhinoplastie unilatérale pour fente labio-alvéolo-maxillaire]";"";"4";"0";"258.18";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LMMA017";"Cure unilatérale d'une hernie de l'aine sans pose de prothèse sous anesthésie générale ou locorégionale, par abord inguinal";"";"1";"0";"201.87";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EZFA001";"Exérèse de malformation artérioveineuse cutanée et/ou souscutanée";"Note : Coder éventuellement : réparation immédiate de la perte de substance par autogreffe ou lambeau (cf 16.03.08, 16.03.10)";"1";"0";"258.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CAMA013";"Plastie bilatérale d'oreille décollée";"Note : Indication : déformation entraînant une gêne sociale importante";"4";"0";"78.23";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"ZEMP002";"Confection d'un appareil rigide d'immobilisation pelvibifémoral, pelvibicrural [pelvibijambier] ou pelvibipédieux";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"94.05";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"NJAB001";"Allongement du tendon calcanéen [d'Achille], par voie transcutanée";"";"1";"0";"155.89";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JCEA002";"Réimplantation urétérovésicale unilatérale avec création de montage antireflux, par abord direct";"Note : Opération unilatérale selon Cohen";"4";"0";"249.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LMMA018";"Cure bilatérale d'une hernie de l'aine sans pose de prothèse sous anesthésie générale ou locorégionale, par abord inguinal";"";"1";"0";"287.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JBMA001";"Plastie du bassinet et de la jonction pyélo-urétérale, par abord direct";"";"4";"0";"151.64";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"BAFA019";"Exérèse d'un kyste de la queue du sourcil";"";"1";"0";"94.05";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MCEP002";"Réduction orthopédique de fracture ou de décollement épiphysaire de l'extrémité proximale et/ou de fracture de la diaphyse d'un os ou des 2 os de l'avant-bras";"";"1";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NJFA002";"Exérèse de lésion fasciale et/ou sousfasciale des tissus mous de la plante du pied";"";"1";"0";"89.78";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZJA011";"Évacuation de collection profonde de la peau et des tissus mous, par abord direct";"Note : À l'exclusion de : · évacuation  - d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie (QAJA003)  - d'un abcès du scrotum, par abord direct (JHJA001)                              · mise à plat - de lésion infectieuse du cuir chevelu (QAPA002)  - d'un sinus pilonidal périnéofessier infecté (QBPA001)";"1";"0";"48.51";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JEMA020";"Urétroplastie pour hypospadias pénien postérieur ou moyen sans redressement du pénis";"";"4";"0";"128.87";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LCFA003";"Exérèse d'une fistule ou d'un kyste de la première fente branchiale, sans dissection du nerf facial";"";"1";"0";"213.58";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LCFA009";"Exérèse de lésion congénitale du premier arc branchial";"Notes : Exérèse de fistule congénitale de la lèvre inférieureExérèse de fibrochondrome prétragienExérèse d'un kyste ou d'une fistule auriculaire ou préhélicéenne";"1";"0";"167.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NDGA003";"Ablation de matériel d'ostéosynthèse du pied, à foyer ouvert";"";"4";"0";"50.18";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JHEA011";"Dérotation chirurgicale du pénis";"";"1";"0";"209.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJPA014";"Séparation d'une syndactylie des doigts à squelette normal avec autoplastie cutanée locale et/ou greffe de peau";"";"4";"0";"106.79";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"PAGA010";"Ablation de matériel d'ostéosynthèse centromédullaire des membres sur un site, par abord direct";"Note : À l'exclusion de : ablation par abord direct, de matériel d'ostéosynthèse  - de la main (MDGA002)  - du fémur (NBGA007)  - du pied (NDGA003)";"1";"0";"106.43";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JDQE003";"Urétrocystoscopie à l'endoscope rigide";"";"1";"0";"36.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
