"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"PDFA001";"Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, sans dissection d'un gros tronc vasculaire ou nerveux";"Note : À l'exclusion de : · exérèse de lésion fasciale et/ou sousfasciale des tissus mous  - de la racine d'un membre, du pli du coude ou du creux poplité (PDFA003)  - de la paume de la main (MJFA008)  - de la plante du pied (NJFA002)                              · exérèse de tumeur de la paroi abdominale antérieure avec fermeture par suture, par abord direct (LMFA001, LMFA002)";"1";"0";"125.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"GAMA007";"Septoplastie nasale";"Notes : Avec ou sans :  - turbinectomie inférieure  - réinclusion du septumIndication : acte thérapeutique";"4";"0";"76.07";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZFA004";"Exérèse de lésion superficielle de la peau par excision d'une zone cutanée de 5 cm² à 10 cm²";"Notes : Indication : chirurgie carcinologique, traumatique, iatrogène, tatouage accidentel (posttraumatique) Facturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"54.3";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CBLD003";"Pose unilatérale d'aérateur transtympanique";"";"1";"0";"57.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FAFA015";"Amygdalectomie par dissection, avec adénoïdectomie";"";"1";"0";"93.42";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"GBPE001";"Méatotomie nasale moyenne, par endoscopie";"Note : Avec ou sans : méatotomie nasale inférieure";"1";"0";"167.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GEQE013";"Examen panendoscopique des voies aérodigestives supérieures avec trachéoscopie et oesophagoscopie";"Notes : Indication : bilan de lésion néoplasiqueEnvironnement : bloc opératoire";"1";"0";"115.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FAFA014";"Amygdalectomie par dissection";"";"1";"0";"90.28";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CDQP017";"Enregistrement des potentiels évoqués auditifs précoces pour étude des temps de conduction et mesure des amplitudes";"Note : Formation : spécifique à cet acte en plus de la formation initiale";"1";"0";"57.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QZFA038";"Excision de lésion infectieuse diffuse de la peau et des tissus mous sur moins de 50 cm²";"Note : À l'exclusion de : excision  - d'un sinus pilonidal périnéofessier (QBFA007)  - d'une hidrosadénite périnéofessière (QBFA004, QBFA002)";"4";"0";"61.82";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZFA002";"Exérèse d'une lésion souscutanée susfasciale de moins de 3 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"55.25";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CERP001";"Épreuve vestibulaire bicalorique calibrée avec électronystagmographie ou vidéonystagmographie";"";"1";"0";"57.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"FAFA006";"Amygdalectomie par dissection, avec adénoïdectomie et myringotomie unilatérale ou bilatérale";"";"1";"0";"112.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CERP003";"Épreuve vestibulaire bicalorique calibrée, pendulaire ou rotatoire avec électronystagmographie ou vidéonystagmographie, et tests oculographiques";"";"1";"0";"84.48";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"CBJD001";"Soin instrumental unilatéral ou bilatéral d'oreille moyenne sous microscope";"Note : Aspiration, cautérisation de l'oreille moyenne";"1";"0";"36.9";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GAND001";"Cautérisation unilatérale ou bilatérale de la muqueuse du cornet inférieur";"";"1";"0";"35.33";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GASE002";"Hémostase intranasale par injection unilatérale ou bilatérale transmuqueuse d'agent pharmacologique, par endoscopie";"";"1";"0";"96.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"KCFA005";"Thyroïdectomie totale, par cervicotomie";"";"1";"0";"470.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LBFA023";"Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de moins de 2 cm de grand axe, par abord intrabuccal";"Note : Avec ou sans : avulsion dentaire";"1";"0";"59.37";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ASC - Actes de chirurgie dentaire;"
"QZMA001";"Réparation de perte de substance par lambeau local ou régional muqueux, cutané ou fasciocutané, à pédicule vasculonerveux non individualisé ou non individualisable [lambeau "au hasard"], en dehors de l'extrémité céphalique";"Notes : Plastie d'avancement, de rotation, de transposition, plastie en Z, en LLL, en W, en H, en V-Y, en dehors de l'extrémité céphaliqueÀ l'exclusion de : au cours d'une intervention sur la main ou sur un pli de flexion";"1";"0";"178.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LCJA002";"Évacuation de collection de la région des muscles masticateurs, par abord intrabuccal et par abord facial";"Note : Facturation : ne peut pas être facturé avec avulsion dentaire";"1";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"FAFA008";"Adénoïdectomie";"";"1";"0";"45.53";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"CAGD002";"Extraction unilatérale ou bilatérale de bouchon épidermique du méat acoustique externe";"";"1";"0";"30.62";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"CERP002";"Séance de rééducation de la fonction vestibulaire labyrinthique";"";"1";"0";"49.46";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GBQE002";"Sinusoscopie frontale";"";"1";"0";"79.29";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA031";"Exérèse de lésion superficielle de la peau par excision de 2 à 5 zones cutanées de moins de 5 cm²";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"43.62";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HAFA015";"Exérèse de lésion de la muqueuse de la bouche ou de l'oropharynx de moins de 2 cm de grand axe, par abord intrabuccal";"";"1";"0";"41.99";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HBQK002";"Radiographie panoramique dentomaxillaire";"Note : Facturation : ne peut pas être facturé lors du bilan implantaire ou de la pose d'implant intrabuccal, en dehors de sa réalisation pour prise en charge diagnostique et thérapeutique :  - d'agénésies dentaires multiples liées à une maladie rare - des séquelles d'une tumeur de la cavité buccale ou des maxillaires";"1";"0";"20.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"AID - Actes d imagerie dentaire;"
"CAMA013";"Plastie bilatérale d'oreille décollée";"Note : Indication : déformation entraînant une gêne sociale importante";"4";"0";"78.23";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"CBMD002";"Tympanoplastie secondaire en technique fermée";"";"4";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"LBFA030";"Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de 2 cm à 4 cm de grand axe, par abord intrabuccal";"Note : Avec ou sans : avulsion dentaire";"1";"0";"82.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ASC - Actes de chirurgie dentaire;"
"CDQP008";"Enregistrement des potentiels évoqués auditifs de moyennes et de longues latences avec mesure des amplitudes et latences des réponses";"Note : Formation : spécifique à cet acte en plus de la formation initiale";"1";"0";"96.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"CBMA008";"Myringoplastie sans décollement du lambeau tympanoméatal";"";"4";"0";"80.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"CERP004";"Épreuve vestibulaire pendulaire ou rotatoire avec électronystagmographie ou vidéonystagmographie";"";"1";"0";"57.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
