"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"GLQP012";"Mesure de la capacité vitale lente et de l'expiration forcée, avec enregistrement [Spirométrie standard]";"";"1";"0";"41.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"FCBP002";"Séance de compression [pressothérapie] pneumatique unilatérale ou bilatérale d'un membre";"Notes : Indication : lymphoedème ou phléboedèmeFacturation : 10 séances maximum en 6 mois";"1";"0";"28.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FGLB001";"Séance d'injection d'extrait allergénique à concentration donnée pour désensibilisation spécifique, par voie souscutanée";"";"1";"0";"12.64";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"EJNJ001";"Séance de sclérose de veine du membre inférieur, par injection intraveineuse transcutanée avec guidage échographique";"Notes : Indication : acte thérapeutiqueFormation : spécifique à cet acte en plus de la formation initialeFacturation :  - les actes à visée esthétique ne peuvent pas être facturés - le tarif prend en compte le guidage échographique";"1";"0";"37.46";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JQQM018";"Échographie biométrique et morphologique d'une grossesse unifoetale au 2ème trimestre";"Notes : Avec ou sans : échographie-doppler des artères utérines de la mère échographie-doppler des vaisseaux du cordon ombilicalÀ l'exclusion de : échographie d'une grossesse unifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus, pour souffrance foetale (JQQM002)";"1";"0";"101.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"FGRB004";"Test allergologique par piqûre épidermique avec des aliments natifs";"Notes : Prick test avec aliments natifs testés, témoins inclusEnvironnement : permettant rapidement la reconnaissance et le traitement d'un choc anaphylactique";"1";"0";"37.92";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JQQM010";"Échographie biométrique et morphologique d'une grossesse uniembryonnaire au 1er trimestre";"";"1";"0";"62.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQQM016";"Échographie biométrique et morphologique d'une grossesse unifoetale au 3ème trimestre";"Notes : Avec ou sans : échographie-doppler des artères utérines de la mère échographie-doppler des vaisseaux du cordon ombilicalÀ l'exclusion de : échographie d'une grossesse unifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus, pour souffrance foetale (JQQM002)";"1";"0";"101.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"MZMP001";"Confection d'une contention souple d'une articulation du membre supérieur";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"31.35";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZJA002";"Parage et/ou suture de plaie superficielle de la peau de moins de 3 cm de grand axe, en dehors de la face";"";"1";"0";"26.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"DGQM001";"Échographie-doppler de l'aorte abdominale, de ses branches viscérales, des artères iliaques et des artères des membres inférieurs";"Note : Facturation : ne peut pas être facturé avec échodoppler des veines des membres inférieurs";"1";"0";"74.53";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"LHRP001";"Séance de médecine manuelle de la colonne vertébrale";"Notes : Indication : affection mécanique du rachisFormation : spécifique à cet acte en plus de la formation initiale";"1";"0";"34.25";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"ZEMP005";"Confection d'un appareil rigide d'immobilisation fémorocrural [fémorojambier], fémoropédieux ou cruropédieux [jambopédieux]";"Notes : Confection d'une botte plâtréeFacturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"27.57";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZJA017";"Parage et/ou suture de plaie superficielle de la peau de 3 cm à 10 cm de grand axe, en dehors de la face";"";"1";"0";"52.85";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"GLQP002";"Mesure de la capacité vitale lente et de l'expiration forcée, avec mesure des volumes pulmonaires mobilisables et non mobilisables par pléthysmographie";"Note : Avec ou sans : mesure des résistances des voies aériennes";"1";"0";"76.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QAJA013";"Parage et/ou suture de plaie superficielle de la peau de la face de moins de 3 cm de grand axe";"";"1";"0";"31.35";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QCJA001";"Parage et/ou suture de plaie profonde de la peau et des tissus mous de la main";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NGMP001";"Confection d'une contention souple de la cheville et/ou du pied, ou confection d'une semelle plâtrée";"";"1";"0";"20.9";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"KCQM001";"Échographie transcutanée de la glande thyroïd";"Note : Avec ou sans : échographie transcutanée des glandes parathyroïdes";"1";"0";"34.97";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"ZDMP014";"Confection d'un appareil rigide d'immobilisation antébrachiopalmaire";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"25.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"ZCQJ006";"Échographie transcutanée avec échographie par voie rectale et/ou vaginale [par voie cavitaire] du petit bassin [pelvis] féminin";"";"1";"0";"56.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"NZLB001";"Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre inférieur, par voie transcutanée sans guidage";"Notes : À l'exclusion de : synoviorthèse  - chimique d'un membre (PBLB002)  - isotopique d'un membre (PBLL001)facturation : ne peut pas être facturé pour l'injection d'acide hyaluronique";"1";"0";"31.51";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GLQP016";"Mesure des résistances des voies aériennes ou de l'appareil respiratoire par interruption des débits ou des oscillations forcées";"";"1";"0";"28.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"EBQM003";"Échographie-doppler des vaisseaux cervicocéphaliques extracrâniens avec échographie-doppler transcrânienne des vaisseaux intracrâniens";"";"1";"0";"95.33";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"EQBP001";"Contention veineuse fixe prenant au moins 2 segments de membre, par pose de bande collante ou cohésive";"Notes : À l'exclusion de : contention veineuse peropératoire ou postopératoireFacturation : maximum 2 par semaines";"1";"0";"14.32";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JAQM002";"Echographie-doppler transcutanée unilatérale ou bilatérale du rein et de ses vaisseaux";"";"1";"0";"69.93";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"FGRP005";"Test allergologique épicutané en chambre close [Patch test] par batterie standard et tests orientés";"Notes : Avec ou sans : - tests épicutanés ouverts - batterie complémentaireEnvironnement : les tests orientés nécessitent des précautions de préparation des produits par le praticien.";"1";"0";"46.14";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"ECQM002";"Échographie-doppler des artères des membres supérieurs";"Notes : Avec ou sans :  - manoeuvres positionnelles  - épreuve dynamique [test d'Allen]Facturation : ne peut pas être facturé avec échodoppler des veines des membres supérieurs";"1";"0";"69.93";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QZJA012";"Parage et/ou suture de plaie profonde de la peau et des tissus mous de 3 cm à 10 cm de grand axe, en dehors de la face et de la main";"";"1";"0";"62.99";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MHMP005";"Confection d'un appareil rigide d'immobilisation des doigts";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"23.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"NGMP002";"Confection d'une attelle de posture ou de mobilisation de la cheville";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"41.79";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JNQM001";"Échographie non morphologique de la grossesse avant 11 semaines d'aménorrhée";"";"1";"0";"36.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"NFMP001";"Confection d'une contention souple du genou";"";"1";"0";"41.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"ZCQM005";"Échographie transcutanée de l'abdomen, avec échographie transcutanée du petit bassin [pelvis";"";"1";"0";"75.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JVJF004";"Séance d'épuration extrarénale par hémodialyse pour insuffisance rénale chronique";"Notes : Environnement : médecin présent en permanence Facturation : ne peut pas être facturé avec séance d'entraînement à l'hémodialyse ou à la dialyse péritonéale";"1";"0";"38.96";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"DGQM002";"Échographie-doppler de l'aorte abdominale, de ses branches viscérales et des artères iliaques";"";"1";"0";"75.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
