"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"HKFA008";"Destruction et/ou exérèse de lésion superficielle non tumorale de l'anus";"Notes : Excision de marisque, de papille anale hypertrophiée, d'une papillomatose, de condylomes de l'anusAvec ou sans : destruction et/ou exérèse de lésion superficielle de la région périanaleÀ l'exclusion de : · excision - de fistule de l'anus (cf 07.03.08.05) - de fissure de l'anus (cf 07.03.08.07)                             · destruction d'une papillomatose extensive de l'anus (HKND001)";"1";"0";"38.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"FEJF003";"Saignée thérapeutique";"Note : Facturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"25.88";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"HHQE003";"Exploration complète du côlon après colectomie droite, par endoscopie";"";"4";"0";"50.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HPJB001";"Évacuation d'un épanchement intrapéritonéal, par voie transcutanée";"Notes : Ponction évacuatrice d'une asciteFacturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"19.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"HZQM001";"Échographie transcutanée du tube digestif et/ou du péritoine";"Note : Échographie abdominale pour recherche et bilan d'une carcinose péritonéale";"1";"0";"56.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"HEQJ001";"Échoendoscopie oesogastrique sans biopsie";"";"1";"0";"162.3";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"HMLE002";"Pose d'une endoprothèse biliaire, par oeso-gastro-duodénoscopie";"";"4";"0";"198.55";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"HEQH002";"Radiographie oeso-gastro-duodénale avec opacification par produit de contraste [Transit oeso-gastro-duodénal]";"";"1";"0";"104.57";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"HHFE005";"Exérèse d'un polype de plus de 1cm de diamètre ou de 4 polypes ou plus du côlon et/ou du rectum, par rectosigmoïdoscopie ou par coloscopie partielle";"";"1";"0";"120.38";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HGQH002";"Radiographie de l'intestin grêle avec ingestion de produit de contraste [Transit du grêle]";"";"1";"0";"119.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"HEAE003";"Dilatation antérograde de l'oesophage, par fibroscopie";"Note : Indication : rétrécissement oesophagien";"1";"0";"123.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"EGFA005";"Résection d'un paquet hémorroïdaire isolé";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HKND001";"Destruction d'une papillomatose extensive de l'anus";"";"1";"0";"72.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"HPHB003";"Ponction d'un épanchement péritonéal, par voie transcutanée";"Notes : Ponction d'ascite, par voie transcutanéeFacturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"28.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"HGQE003";"Entéroscopie jéjunale [Jéjunoscopie]";"";"4";"0";"55.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"EGLF002";"Séance d'injection sclérosante des hémorroïdes";"";"1";"0";"24.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
