"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"YYYY015";"Forfait de réanimation niveau A";"Notes : Surveillance par 24 heures dans une unité de réanimation, de soins intensifs, de surveillance continue, telles que définies dans les décrets 2002-465 et 2002-466, pour 1 malade nécessitant des manoeuvres de réanimation complexes éventuellement associées.A l'exclusion de : surveillance par 24 heures dans une unité de soins intensifs cardiologiquesFacturation : par patient, par équipe, par 24 hFacturation : pour facturer le forfait de réanimation niveau A, le patient bénéficie au moins de l'un des actes de surveillance ou suppléance (chapitre 1 à 17 de la CCAM) suivantsSurveillance continue de l'électrocardiogramme par oscilloscopie et/ou télésurveillance, par 24 heures (DEQP004)Surveillance continue de l'électrocardiogramme par oscilloscopie et/ou télésurveillance, avec surveillance continue de la pression intraartérielle et/ou de la saturation artérielle en oxygène par méthodes non effractives, par 24 heures (DEQP007)Surveillance continue transcutanée de la pression partielle sanguine en oxygène [PO2] et/ou en dioxyde de carbone [PCO2] chez le nouveau-né, par 24 heures (GLQP004)Injection intraveineuse continue de dobutamine ou de dopamine à débit inférieur à 8 microgrammes par kilogramme par minute [µg/kg/min], ou de dopexamine en dehors de la période néonatale, par 24 heures (EQLF001)Facturation éventuellement en supplément : Epuration extrarénale pour insuffisance rénale aiguë (JVJF003, JVJF002, JVJF006, JVJF005, JVJF007, JVJB002), Séance d'ultrafiltration plasmatique (FEJF009), Séance non programmée de soustraction thérapeutique de plasma avec perfusion de produit de Substitution [échange plasmatique] pour affection aigüe (FEJF002), Séance d'épuration semisélective de substa...Lire la suite de la note";"1";"0";"96.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GGJB002";"Évacuation d'un épanchement de la cavité pleurale, par voie transcutanée sans guidage";"Notes : Exsufflation de pneumothorax à l'aiguillePonction pleurale évacuatrice";"1";"0";"48.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FGRB004";"Test allergologique par piqûre épidermique avec des aliments natifs";"Notes : Prick test avec aliments natifs testés, témoins inclusEnvironnement : permettant rapidement la reconnaissance et le traitement d'un choc anaphylactique";"1";"0";"37.92";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"YYYY001";"Forfait de cardiologie niveau 1";"Notes : Surveillance monitorée continue et traitement d'un  ou 2 malades au maximum hospitalisés  sous la responsabilité d'un médecin avec surveillance du tracé électrocardiographique, sur oscilloscope et du cardiofréquencemètre y compris éventuellement les actes habituels d'électrocardiographie et de réanimation  et les prises continues ou intermittentes de pression  avec ou sans enregistrement et ce que...Lire la suite de la noteFacturation : par patient, par 24 h, par médecin ; 7 jours au plus peuvent être facturés.Facturation éventuellement en supplément : - choc électrique externe quel qu'en soit le nombre, - pose ou changement de cathéter  endocavitaire pour stimulation électrosystolique, - pose de cathéter endocavitaire pour prise de pression dans les cavités droites";"1";"0";"26.88";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"YYYY020";"Forfait de réanimation niveau B";"Notes : Surveillance par 24 heures dans une unité de réanimation, telle que définie dans les décrets 2002-465 et 2002-466, pour 1 malade nécessitant des manoeuvres de réanimation complexes éventuellement associéesFacturation : par patient, par équipe, par 24 hFacturation : pour facturer le forfait de réanimation niveau B, le patient bénéficie au moins de l'un des actes de suppléance (chapitre 1 à 17 de la CCAM) suivants :Injection intraveineuse continue de dobutamine ou de dopamine à débit supérieur à 8 microgrammes par kilogramme par minute [µg/kg/min], d'adrénaline ou de noradrénaline en dehors de la période néonatale, par 24 heures (EQLF003)Perfusion intraveineuse de produit de remplissage à un débit supérieur à 50 millilitres par kilogramme [ml/kg] en moins de 24 heures chez l'adulte (EQLF002)Transfusion de concentré de globules rouges d'un volume supérieur à une demimasse sanguine chez l'adulte ou à 40 millilitres par kilogramme [ml/kg] chez le nouveau-né en moins de 24 heures (FELF004)Suppléance hémodynamique par dispositif de contrepulsion diastolique intraaortique, par 24 heures (EQMP001)Suppléance hémodynamique et ventilatoire d'un patient en état de mort encéphalique, en vue de prélèvement d'organe (EQMF003)Administration intraveineuse simultanée de deux des produits sanguins suivants : plasma frais congelé, plaquettes, facteur antihémophilique, fibrinogène, antithrombine III pour suppléance de coagulopathie, par 24 heures (FELF003)Ventilation spontanée sur sonde d'intubation trachéale au cours du sevrage d'une ventilation mécanique, par 24 heures (GLLD006)Ventilation spontanée sur trachéotomie au cours du sevrage d'une ventilation mécanique, par 24 heures (GLLD013)Ventilation mécanique discontinue au masque facial ou par embout buccal pour kinésithérapie, par 24 heures (GLLD002)Ventilation mécanique continue au masque facial pour suppléance ventilatoire, par 24 heures (GLLD012)Ventilation mécanique intratrachéale avec pression expiratoire positive [PEP] inférieure ou égale à 6 et FiO2 inférieure ou égale à 60%, par 24 heures (GLLD015)Ventilation mécanique intratrachéale avec pression expiratoire positive [PEP] supérieure à 6 et/ou FiO2 supérieure à 60%, par 24 heures (GLLD008)Ventilation mécanique intratrachéale avec pression expiratoire positive [PEP] supérieure à 6 et/ou FiO2 supérieure à 60%, avec technique de décubitus ventral alterné par 24 heures (GLLD004)Ventilation mécanique à poumons séparés, par 24 heures (GLLD007)Ventilation par oscillations à haute fréquence, par 24 heures (GLLD009)Épuration extracorporelle du dioxyde de carbone [CO2], par 24 heures (GLJF010)Facturation éventuellement en supplément : Epuration extrarénale pour insuffisance rénale aiguë (JVJF003, JVJF002, JVJF006, JVJF005, JVJF007, JVJB002), Séance d'ultrafiltration plasmatique (FEJF009), Séance non programmée de soustraction thérapeutique de plasma avec perfusion de produit de Substitution [échange plasmatique] pour affection aigüe (FEJF002), Séance d'épuration semisélective de substa...Lire la suite de la note";"1";"0";"160.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"YYYY144";"Séance d'oxygénothérapie hyperbare";"Notes : Oxygénothérapie hyperbare en série comprenant toute modalité de surveillance, à raison d'une séance quotidienne d'une heure, à une pression de deux à trois bars absolus (ATA)Facturation : séance quotidienne d'une heure par séance et par patientFacturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"28.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"AMQP010";"Polysomnographie de 4 à 8 heures, sans enregistrement vidéo";"Notes : Formation : spécifique à cet acte en plus de la formation initialeEnvironnement : spécifique";"1";"0";"136.32";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"EQQP003";"Mesure de la distance de marche en terrain plat en 6 minutes, avec surveillance de la saturation en oxygène par mesure transcutanée";"";"1";"0";"28.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"DEQP003";"Électrocardiographie sur au moins 12 dérivations";"Note : Facturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"14.52";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GLQF001";"Réglage du débit d'oxygène par mesures répétées des gaz du sang, pour instauration ou adaptation d'une oxygénothérapie de débit défini, par 24 heures";"Notes : Indication : insuffisance respiratoire chronique graveFacturation : mise en route et surveillance d'un traitement par oxygénothérapie chez un insuffisant respiratoire chronique grave, au cours des 24 premières heures ; avec un minimum de 2 mesures de l'oxymétrie et de la capnimétrie du sang artériel, ponctions et dosages compris / note facturation réanimationFacturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"69.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GLHF002";"Prélèvement de sang artériel avec gazométrie sanguine et mesure du pH, avec épreuve d'hyperoxie";"Notes : À l'exclusion de : au cours  de l'adaptation d'une ventilation non effractive d'une suppléance ventilatoireFacturation : cet acte n'est pas facturable en cas de prélèvement capillaireFacturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"54.72";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GLQD007";"Mesure du volume capillaire pulmonaire par mesures de la capacité de transfert pulmonaire";"";"1";"0";"55.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"FGRP005";"Test allergologique épicutané en chambre close [Patch test] par batterie standard et tests orientés";"Notes : Avec ou sans : - tests épicutanés ouverts - batterie complémentaireEnvironnement : les tests orientés nécessitent des précautions de préparation des produits par le praticien.";"1";"0";"46.14";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GGHB001";"Ponction d'un épanchement pleural, sans guidage";"";"1";"0";"37.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"FGRB001";"Test allergologique par injection intradermique de plusieurs substances administrées à concentration croissante avec au moins 2 dilutions";"Notes : Test allergologique par injection intradermique d'un venin d'abeille et de 2 venins de guêpe, avec 3 dilutions à concentration croissanteEnvironnement : permettant rapidement la reconnaissance et le traitement d'un choc anaphylactique";"1";"0";"46.14";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GGJB001";"Drainage d'un épanchement de la cavité pleurale, par voie transcutanée sans guidage";"Notes : Drainage de pneumothoraxFacturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"85.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"ZBQK003";"Examen radiologique dynamique du thorax, pour étude de la fonction respiratoire et/ou cardiaque";"Notes : Étude radiologique de prothèse valvulaire cardiaqueÉtude radiologique de la cinétique des coupoles diaphragmatiquesAvec ou sans : opacification";"1";"0";"21.28";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"FGRB005";"Test allergologique par injection intradermique de substances administrées à concentration fixe";"Notes : Test allergologique par injection intradermique d'au moins 6 substances, témoins inclusEnvironnement : permettant rapidement la reconnaissance et le traitement d'un choc anaphylactique";"1";"0";"34.76";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GLQP009";"Mesure de la capacité vitale et du volume courant par pléthysmographie d'inductance";"";"1";"0";"34.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"LAQK005";"Radiographie du crâne selon 3 incidences ou plus";"Note : Indication : tumeurs osseuses primitives du crâne en l'absence de suspicion d'envahissement méningé";"1";"0";"23.94";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"GEQE010";"Fibroscopie trachéobronchique avec photodétection de lésion par autofluorescence sans laser";"";"1";"0";"112.38";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GEQE012";"Fibroscopie bronchique, chez un patient intubé ou trachéotomisé";"";"1";"0";"96.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"EQRP002";"Épreuve d'effort sur tapis roulant ou bicyclette ergométrique, avec électrocardiographie discontinue et mesure du débit d'oxygène consommé [VO2]";"";"1";"0";"108.46";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GEQE006";"Fibroscopie bronchique, avec biopsie pulmonaire par voie transbronchique sans guidage";"";"1";"0";"113.15";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FEHB001";"Prélèvement de sang artériel, par voie transcutanée";"";"1";"0";"9.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"AMQP014";"Polysomnographie de 12 à 24 heures, sans enregistrement vidéo";"Notes : Formation : spécifique à cet acte en plus de la formation initialeEnvironnement : spécifique";"1";"0";"250.52";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"LJQK002";"Radiographie du thorax avec radiographie du squelette du thorax";"Note : Radiographie pulmonaire avec gril costal";"1";"0";"45.22";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"FELF011";"Transfusion de concentré de globules rouges d'un volume inférieur à une demimasse sanguine";"Notes : À l'exclusion de : transfusion de concentré de globules rouges  - d'un volume inférieur à 40 ml/kg, chez le nouveau-né (FELF007)  - à domicile (FELF008)Facturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)                    ne peut pas être facturé avec un geste d'anesthésie";"1";"0";"47.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FGRB002";"Test allergologique par injection intradermique d'une substance administrée à concentration croissante";"Note : Environnement : permettant rapidement la reconnaissance et le traitement d'un choc anaphylactique";"1";"0";"37.92";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"EQQP002";"Mesure de la distance de marche en terrain plat en 6 minutes, avec surveillance de la saturation en oxygène par mesure transcutanée et mesure du débit d'oxygène utile";"";"1";"0";"28.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GLRP003";"Épreuve d'effort sur tapis roulant ou bicyclette ergométrique, avec mesure des gaz du sang [Épreuve d'effort simplifiée] [Gazométrie à l'effort]";"";"1";"0";"75.18";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"GFQM001";"Échographie transthoracique du médiastin, du poumon et/ou de la cavité pleurale";"Note : Échographie transthoracique du thymus";"1";"0";"37.05";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"FGLB002";"Injection d'extrait allergénique à concentration croissante par voie souscutanée, jusqu'à obtention de la dose d'entretien pour désensibilisation spécifique par méthode semiaccélérée ou accélérée [semirush ou rush]";"Note : Environnement : spécifique : pour désensibilisation aux venins d'hyménoptères et pour désensibilisation dans l'asthme, réservé aux centres cliniques en possédant l'expérience et se trouvant à proximité immédiate d'une unité de réanimation";"1";"0";"87.22";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
