"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"PAQK007";"Ostéodensitométrie [Absorptiométrie osseuse] sur 2 sites, par méthode biphotonique";"Notes : Indication : Pour chacune de ces indications l'ostéodensitométrie n'est indiquée que si le résultat de l'examen peut, a priori, conduire à une modification de la prise en charge thérapeutique du patient.Indication : - Pour un premier examen :    - dans la population générale quels que soient l'âge et le sexe           . en cas de signes d'ostéoporose : découverte ou confirmation radiologique d'une fracture vertébrale (déformation du corps vertébral) sans contexte traumatique ni tumoral évident ; antécédent personnel de fracture périphérique survenue sans traumatisme majeur (sont exclues de ce cad...Lire la suite de la noteIndication : Pour un premier examen     - chez la femme ménopausée (y compris pour les femmes sous traitement hormonal de la ménopause à des doses utilisées inférieures aux doses recommandées pour la protection osseuse), indications supplémentaires (par rapport à la population générale)           . antécédent de fracture du col fémoral sans traumatisme majeur chez un parent au 1er degré,          ...Lire la suite de la noteIndication : Pour un deuxième examen : - à l'arrêt du traitement anti-ostéoporotique, en dehors de l'arrêt précoce pour effet indésirable, chez la femme ménopausée ; - chez la femme ménopausée sans fracture, lorsqu'un traitement n'a pas été mis en route après une première ostéodensitométrie montrant une valeur normale ou une ostéopénie, une deuxième ostéodensitométrie peut être proposée 3 à 5 ans ...Lire la suite de la noteFormation : spécifique à cet acte en plus de la formation initiale, formation technique des opérateurs et formation à l'interprétation des résultats de l'examen. La compétence en radioprotection est obligatoireEnvironnement : spécifique ; respect des modalités de contrôle qualité des dispositifs d'ostéodensitométrie utilisant les radiations ionisantes (décision Afssaps du 20 avril 2005)Code extension documentaire, pour distinguer : - premier examen : coder A - examen de suivi : coder B";"1";"0";"40.46";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"MDGA002";"Ablation de matériel d'ostéosynthèse de la main, par abord direct";"";"1";"0";"94.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NJPA029";"Section ou allongement de plusieurs tendons pour correction d'attitude vicieuse du pied";"";"1";"0";"237.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MEMA006";"Acromioplastie sans prothèse, par abord direct";"";"1";"0";"217.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ZDMP014";"Confection d'un appareil rigide d'immobilisation antébrachiopalmaire";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"25.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"NFJC001";"Nettoyage de l'articulation du genou, par arthroscopie";"";"1";"0";"178.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NEKA014";"Remplacement de l'articulation coxofémorale par prothèse totale, avec renfort métallique acétabulaire";"Note : À l'exclusion de : avec utilisation de vis pilotis";"1";"0";"543.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NEKA011";"Remplacement de l'articulation coxofémorale par prothèse fémorale cervicocéphalique et cupule mobile";"";"1";"0";"459.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJPA002";"Libération des tendons des muscles fléchisseurs des doigts sur un rayon de la main, par abord direct";"";"1";"0";"167.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZJA011";"Évacuation de collection profonde de la peau et des tissus mous, par abord direct";"Note : À l'exclusion de : · évacuation  - d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie (QAJA003)  - d'un abcès du scrotum, par abord direct (JHJA001)                              · mise à plat - de lésion infectieuse du cuir chevelu (QAPA002)  - d'un sinus pilonidal périnéofessier infecté (QBPA001)";"1";"0";"48.51";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NDPA013";"Ostéotomie du métatarsien et de la phalange proximale du premier rayon du pied, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil et ostéotomie de plusieurs métatarsiens latéraux";"Note : Avec ou sans :  - résection arthroplastique  - arthrodèse interphalangienne";"1";"0";"292.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJPA011";"Libération de tendon au poignet avec ténosynovectomie, par abord direct";"Note : Traitement de la ténosynovite de de Quervain ou de la ténopathie du muscle long palmaire";"1";"0";"209.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJMA002";"Réparation de plaie de l'appareil extenseur d'un doigt avec suture de plaie d'une articulation, sur un rayon de la main";"";"4";"0";"84.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MJPA009";"Libération du tendon d'un muscle extenseur d'un doigt sur un rayon de la main, par abord direct";"";"1";"0";"149.87";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NFKA006";"Remplacement de l'articulation du genou par prothèse unicompartimentaire fémorotibiale ou fémoropatellaire";"";"1";"0";"456.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AHPA028";"Libération de nerf digital par abord direct, sur un rayon de la main";"";"1";"0";"104.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PAGB001";"Ablation de broche d'ostéosynthèse enfouie, par voie transcutanée sans guidage";"Note : À l'exclusion de : ablation de matériel d'ostéosynthèse enfoui de la main, par voie transcutanée sans guidage (MDGB001)";"1";"0";"52.13";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"NHMA002";"Arthroplastie par résection de l'articulation ou arthrodèse interphalangienne d'un orteil latéral";"";"1";"0";"85.43";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NDPA008";"Ostéotomie du premier métatarsien, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil";"";"1";"0";"191.14";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJFA010";"Fasciectomie [Aponévrectomie] palmodigitale sur plusieurs rayons de la main, par abord direct";"";"4";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MJFA006";"Fasciectomie [Aponévrectomie] palmodigitale sur un rayon de la main, par abord direct";"";"4";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MDQK001";"Radiographie de la main ou de doigt";"";"1";"0";"19.95";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"NDGA003";"Ablation de matériel d'ostéosynthèse du pied, à foyer ouvert";"";"4";"0";"50.18";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"AHPA011";"Libération ou résection d'un nerf digital plantaire, par abord direct";"Note : Résection d'un névrome de Morton";"4";"0";"61.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"NFMP001";"Confection d'une contention souple du genou";"";"1";"0";"41.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QAGA004";"Ablation d'un corps étranger profond des tissus mous du visage ou des mains";"";"1";"0";"82.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"ZDMP017";"Confection d'un appareil rigide d'immobilisation brachio-antébrachio-palmaire";"Note : Facturation : l'immobilisation provisoire préalable à un traitement sanglant ne peut pas être facturée.";"1";"0";"34.57";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA020";"Exérèse partielle ou totale de la tablette d'un ongle";"Note : Avec ou sans : couverture provisoire du lit unguéal";"1";"0";"47.78";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NEKA012";"Remplacement de l'articulation coxofémorale par prothèse totale, avec reconstruction acétabulaire ou fémorale par greffe";"";"1";"0";"615.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NEEP002";"Réduction orthopédique d'une luxation de prothèse de l'articulation coxofémorale";"";"1";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NGCA001";"Suture ou reconstruction de l'appareil capsuloligamentaire de l'articulation tibiotalienne et/ou de l'articulation talocalcanéenne, par abord direct";"";"1";"0";"188.1";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NBCA006";"Ostéosynthèse de fracture infratrochantérienne ou trochantérodiaphysaire du fémur";"";"4";"0";"186.38";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"NDPA014";"Ostéotomie d'un métatarsien latéral, avec libération de l'articulation métatarsophalangienne";"Note : Avec ou sans :  - résection arthroplastique  - arthrodèse interphalangienne";"1";"0";"167.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MGFA004";"Exérèse de kyste synovial avec ténosynovectomie des extenseurs au poignet, par abord direct";"";"1";"0";"229.9";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PAGB004";"Ablation de broche d'ostéosynthèse non enfouie";"";"1";"0";"41.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"MDCB003";"Ostéosynthèse de fracture extraarticulaire d'un os de la main par broche, à foyer fermé";"";"1";"0";"102.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NHPA001";"Libération mobilisatrice d'une articulation métatarsophalangienne, sur un rayon latéral du pied";"Note : Avec ou sans : allongement tendineux";"1";"0";"139.01";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NJPA018";"Libération, incisions axiales ou ténosynovectomie d'un tendon de l'arrière-pied";"Note : Peignage du tendon calcanéen [d'Achille]";"1";"0";"188.1";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJFA004";"Ténosynovectomie des muscles extenseurs au poignet, par abord direct";"";"1";"0";"209.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MHFA002";"Exérèse de kyste synovial ou mucoïde d'une articulation ou d'une gaine fibreuse de la main";"Notes : Exérèse de kyste d'une poulie de réflexion des tendons des muscles fléchisseursAvec ou sans : - lavage articulaire - résection d'ostéophyte - synovectomie";"1";"0";"94.84";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MCCA005";"Ostéosynthèse de fracture de l'extrémité distale d'un os de l'avant-bras, à foyer ouvert";"";"1";"0";"152.76";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PAGA010";"Ablation de matériel d'ostéosynthèse centromédullaire des membres sur un site, par abord direct";"Note : À l'exclusion de : ablation par abord direct, de matériel d'ostéosynthèse  - de la main (MDGA002)  - du fémur (NBGA007)  - du pied (NDGA003)";"1";"0";"106.43";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"LFAA002";"Recalibrage bilatéral de la colonne vertébrale lombale ou lombosacrale, par abord postérieur";"";"1";"0";"477.84";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MJFA003";"Excision d'un panaris profond de la pulpe des doigts [phlegmon pulpaire]";"";"4";"0";"60.69";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"PAGA009";"Ablation de matériel d'ostéosynthèse des membres sur plusieurs sites, par abord direct";"Note : À l'exclusion de : ablation par abord direct, de matériel d'ostéosynthèse  - centromédullaire des membres sur plusieurs sites (PAGA008)  - de la scapula (MAGA001)  - de la main (MDGA002)  - de l'acétabulum ou de l'os coxal (NAGA001)  - du fémur (NBGA007)  - du pied (NDGA003)";"4";"0";"90.66";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MJEC001";"Réinsertion ou suture d'un tendon de la coiffe des rotateurs de l'épaule, par arthroscopie";"";"1";"0";"375.76";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NBCA010";"Ostéosynthèse de fracture extracapsulaire du col du fémur";"";"4";"0";"186.38";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MZLB001";"Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre supérieur, par voie transcutanée sans guidage";"Notes : À l'exclusion de : synoviorthèse  - chimique d'un membre (PBLB002)  - isotopique d'un membre (PBLL001)facturation : ne peut pas être facturé pour l'injection d'acide hyaluronique";"1";"0";"26.72";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA009";"Exérèse de l'appareil unguéal, avec réparation par lambeau pédiculé unguéomatriciel";"";"1";"0";"97.02";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"MDCA011";"Ostéosynthèse de fracture extraarticulaire d'un os de la main, à foyer ouvert";"Note : À l'exclusion de : ostéosynthèse de fracture extraarticulaire d'un os de la main par fixateur externe (MDCA010)";"1";"0";"123.08";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"PBLB001";"Injection d'agent pharmacologique dans l'appareil capsuloligamentaire d'une articulation, par voie transcutanée sans guidage";"";"1";"0";"21.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"NHPA002";"Libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil avec transfert tendineux ou syndesmopexie";"Notes : Opération selon Mac Bride, selon PetersenÀ l'exclusion de : libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil pour correction d'hallux varus (NHPA003)";"1";"0";"188.1";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NFMA004";"Reconstruction du ligament croisé antérieur du genou par autogreffe, par arthrotomie";"Notes : Avec ou sans : plastie ligamentaire selon LemaireFacturation : le tarif prend en compte les prélèvements de greffon tendineux ou ostéotendineux et les éventuels gestes associés intraarticulaires, osseux, cartilagineux, synoviaux ou méniscaux";"1";"0";"376.48";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NHFA001";"Synovectomie articulaire de l'avant-pied";"Note : Avec ou sans : allongement tendineux";"4";"0";"76.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"NCPA015";"Ostéotomie simple de l'extrémité proximale du tibia";"Note : Avec ou sans : ostéotomie de la fibula";"4";"0";"139.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"NDPA004";"Ostéotomie d'un métatarsien latéral ou d'une phalange d'orteil, sur un rayon du pied";"";"1";"0";"113.67";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NGMP001";"Confection d'une contention souple de la cheville et/ou du pied, ou confection d'une semelle plâtrée";"";"1";"0";"20.9";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"MCEP001";"Réduction orthopédique de fracture ou de décollement épiphysaire de l'extrémité distale d'un os ou des 2 os de l'avant-bras";"";"1";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NHDA004";"Arthrodèse de la première articulation métatarsophalangienne, par arthrotomie";"";"4";"0";"82.36";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"MJPA012";"Désinsertion ou allongement des muscles épicondyliens latéraux au coude, par abord direct";"Note : Avec ou sans :  - exploration de l'articulation du coude  - libération du nerf radial";"1";"0";"281.29";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
