"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"QZRP002";"Séance de photothérapie de la main, du pied et/ou du cuir chevelu, par rayons ultraviolets A [UVA] ou ultraviolets B [UVB]";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"14.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZNP013";"Séance de destruction de 1 à 5 lésions cutanées superficielles, par électrocoagulation";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"24.72";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA028";"Exérèse tangentielle de 1 à 5 lésions cutanées";"Notes : À l'exclusion de : exérèse tangentielle de molluscum contagiosum (QZFA010)Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"29.81";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZNP027";"Séance d'épilation cutanée électrique";"Notes : À l'exclusion de : séance d'épilation ciliaire électrique unilatérale ou bilatérale (BANP004)Indication : hypertrichose pathologique, hirsutisme confirmé et documenté , transsexuelFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"29.81";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA004";"Exérèse de lésion superficielle de la peau par excision d'une zone cutanée de 5 cm² à 10 cm²";"Notes : Indication : chirurgie carcinologique, traumatique, iatrogène, tatouage accidentel (posttraumatique) Facturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"54.3";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA001";"Exérèse de 2 à 5 lésions souscutanées susfasciales de moins de 3 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"72.4";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA021";"Exérèse tangentielle de 6 lésions cutanées ou plus";"Notes : À l'exclusion de : exérèse tangentielle de molluscum contagiosum (QZFA010, QZFA015)Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"35.62";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZQP001";"Dermatoscopie [dermoscopie] pour surveillance de lésion à haut risque";"Notes : Indication : antécédent personnel ou familial de mélanome, syndrome du naevus atypique, chez un patient à haut risque.Formation : spécifique à la dermatoscopie pour ce type de patient.Facturation : examen par dermatoscopie de l'ordre de 30 minutes.";"1";"0";"54.1";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QZHA001";"Biopsie dermoépidermique, par abord direct";"Note : À l'exclusion de : biopsie de la plaque aréolomamelonnaire (QEHA001)";"1";"0";"21.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADC - Actes de chirurgie;"
"QZFA007";"Exérèse de lésion souscutanée susfasciale de 3 cm à 10 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"81.09";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA003";"Exérèse de lésion superficielle de la peau par excision de 6 zones cutanées ou plus de moins de 5 cm²";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"54.3";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"BAFA006";"Exérèse non transfixiante d'une lésion d'une paupière";"Notes : Exérèse d'un xanthélasmaÀ l'exclusion de : exérèse de chalazion (BAFA013)";"1";"0";"54.65";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QAMA002";"Réparation de perte de substance de l'extrémité céphalique par lambeau local ou régional muqueux, cutané ou fasciocutané, à pédicule vasculonerveux non individualisé ou non individualisable [lambeau "au hasard"]";"Note : Lambeau paralatéronasal";"1";"0";"191.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZNP001";"Séance de destruction de lésion cutanée sur moins de 30 cm², avec laser vasculaire ou avec lampe flash";"Notes : Indication : lampe flash : cicatrice de brûlure du visage ; laser vasculaire : angiome plan, hémangiome sévère ou ulcéré, radiodermiteFacturation : uniquement pour utilisation de laser à colorants pulsés ou de laser couplé avec hexascan ; patient de 1 an et plus délai de 3 mois au moins entre la facturation de 2 actes";"1";"0";"48.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FGRP005";"Test allergologique épicutané en chambre close [Patch test] par batterie standard et tests orientés";"Notes : Avec ou sans : - tests épicutanés ouverts - batterie complémentaireEnvironnement : les tests orientés nécessitent des précautions de préparation des produits par le praticien.";"1";"0";"46.14";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"FGRB003";"Test allergologique par piqûre épidermique avec des substances administrées à concentration fixe";"Notes : Prick test pour recherche d'allergie au latex, d'allergie médicamenteusePrick test avec nombre de substances testées supérieur ou égal à 10, témoins inclus, pour rhinite allergiqueÀ l'exclusion de : test allergologique par piqûre épidermique avec des aliments natifs (FGRB004)Environnement : permettant rapidement la reconnaissance et le traitement d'un choc anaphylactique";"1";"0";"28.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QZJA011";"Évacuation de collection profonde de la peau et des tissus mous, par abord direct";"Note : À l'exclusion de : · évacuation  - d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie (QAJA003)  - d'un abcès du scrotum, par abord direct (JHJA001)                              · mise à plat - de lésion infectieuse du cuir chevelu (QAPA002)  - d'un sinus pilonidal périnéofessier infecté (QBPA001)";"1";"0";"48.51";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZFA015";"Exérèse tangentielle de 21 molluscum contagiosum ou plus";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"37.08";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EJNF002";"Séance d'occlusion de veine du membre inférieur, par injection intraveineuse transcutanée de produit sclérosant sans guidage";"Notes : A l'exclusion de : Séance de sclérose de varicosités et télangiectasies des veines, par injection intraveineuse transcutanée (EPNF001)Indication : selon les recommandations du conseil national professionnel de médecine vasculaireFacturation : - ne peut pas être codé en association avec un acte d'occlusion de veine du membre inférieur, par injection intraveineuse transcutanée de produit sclérosant avec guidage échographique (EJNJ014), sur le même membre - ne peut pas être facturé pour la sclérose par injection intraveineuse transcutanée de varice saphène, perforante, et/ou récidivante après occlusion, au niveau de la fosse...Lire la suite de la note";"1";"0";"19.33";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QANP003";"Exfoliation épidermique [Peeling] du visage entier, par agent chimique";"Note : Formation : spécifique à cet acte en plus de la formation initiale";"1";"0";"33.44";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA010";"Exérèse tangentielle de 1 à 20 molluscum contagiosum";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"23.99";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZMA001";"Réparation de perte de substance par lambeau local ou régional muqueux, cutané ou fasciocutané, à pédicule vasculonerveux non individualisé ou non individualisable [lambeau "au hasard"], en dehors de l'extrémité céphalique";"Notes : Plastie d'avancement, de rotation, de transposition, plastie en Z, en LLL, en W, en H, en V-Y, en dehors de l'extrémité céphaliqueÀ l'exclusion de : au cours d'une intervention sur la main ou sur un pli de flexion";"1";"0";"178.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZNP005";"Séance de destruction de 51 lésions cutanées superficielles ou plus, par agent chimique ou par cryothérapie de contact, en dehors du visage";"Note : Indication : acte thérapeutique";"1";"0";"39.26";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"PDFA001";"Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, sans dissection d'un gros tronc vasculaire ou nerveux";"Note : À l'exclusion de : · exérèse de lésion fasciale et/ou sousfasciale des tissus mous  - de la racine d'un membre, du pli du coude ou du creux poplité (PDFA003)  - de la paume de la main (MJFA008)  - de la plante du pied (NJFA002)                              · exérèse de tumeur de la paroi abdominale antérieure avec fermeture par suture, par abord direct (LMFA001, LMFA002)";"1";"0";"125.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZNP026";"Destruction de moins de 10 lésions cutanées, avec laser CO2 continu";"Note : À l'exclusion de : destruction de verrue palmaire, plantaire ou périunguéale, avec laser CO2 continu (QCNP003, QCNP002, QCNP001)";"1";"0";"41.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA013";"Exérèse de 1 à 5 lésions cutanées, par curetage";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"33.44";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZNP029";"Séance d'épilation cutanée sur moins de 50 cm², avec laser ou avec lampe flash";"Notes : Indication : hypertrichose pathologique, hirsutisme confirmé et documenté , transsexuelFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"18.18";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA005";"Exérèse de 6 lésions souscutanées susfasciales ou plus de moins de 3 cm de grand axe";"Notes : Avec ou sans : résection de peauIndication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"90.5";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JHNP001";"Destruction de lésion du gland et/ou du prépuce du pénis";"";"1";"0";"39.82";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZFA011";"Exérèse de lésion superficielle de la peau par excision d'une zone cutanée de 10 cm² à 50 cm²";"Note : Indication : chirurgie carcinologique, traumatique, iatrogène, tatouage accidentel (posttraumatique)";"4";"0";"57.69";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZNP003";"Destruction de lésion cutanée sur 5 cm² à 20 cm², avec laser CO2 impulsionnel ou scanérisé, ou avec laser erbium Yag";"Note : Formation : spécifique à cet acte en plus de la formation initiale";"1";"0";"41.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JZNP001";"Destruction de 10 à 50 lésions périnéales";"Note : Destruction de 10 à 50 lésions des organes génitaux externes féminins ou masculins, du raphé anogénital, de la région périanale";"1";"0";"51.62";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZNP028";"Séance d'épilation cutanée sur 50 cm² à 150 cm², avec laser ou avec lampe flash";"Notes : Indication : hypertrichose pathologique, hirsutisme confirmé et documenté , transsexuelFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"29.81";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QCNP001";"Destruction de 6 verrues palmaires, plantaires et/ou périunguéales ou plus, avec laser CO2 continu";"";"1";"0";"49.44";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZJB002";"Évacuation de collection superficielle et/ou profonde de la peau et des tissus mous, par voie transcutanée sans guidage";"";"1";"0";"26.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"BAFA005";"Exérèse non transfixiante de lésions multiples unilatérales de paupière";"Notes : Exérèse de xanthélasmas multiplesÀ l'exclusion de : exérèse de chalazion (BAFA013)";"1";"0";"96.39";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZRP004";"Séance de balnéopuvathérapie généralisée";"Notes : Indication : mycosis fongoïde, état prémycosique et parapsoriasique, psoriasis atteignant 40 % ou plus de la surface corporelleFacturation : - les actes à visée esthétique ne peuvent pas être facturés - les actes de traitement de mycosis fongoïde, état prémycosique et parapsoriasique peuvent être facturés à raison de 4 séances maximum par semaine pendant 6 mois, renouvelable après accord préalable - les actes de traitement de psoriasis atteignant 40 % ou plus de la surface corporelle peuvent être facturés pour le traiteme...Lire la suite de la note";"1";"0";"22.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZNP030";"Séance d'épilation cutanée sur plus de 150 cm², avec laser ou avec lampe flash";"Notes : Indication : hypertrichose pathologique, hirsutisme confirmé et documenté , transsexuelFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"44.35";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZNP024";"Séance de destruction de lésion cutanée sur 30 cm² à 60 cm², avec laser vasculaire ou avec lampe flash";"Notes : Indication : lampe flash : cicatrice de brûlure du visage ; laser vasculaire : angiome plan, hémangiome sévère ou ulcéré, radiodermiteFacturation : uniquement pour utilisation de laser à colorants pulsés ou de laser couplé avec hexascan ; patient de 1 an et plus délai de 3 mois au moins entre la facturation de 2 actes";"1";"0";"72.48";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZLB002";"Séance d'injection intradermique ou hypodermique de produit de comblement de dépression cutanée";"Notes : Séance d'injection intradermique profonde d'acide polylactique pour comblement de dépression cutanéeIndication : lipoatrophie faciale de patients séropositifs sous antirétroviraux présentant une infection par le VIH sous traitement antirétroviral.Formation : spécifique à cet acte en plus de la formation initiale";"1";"0";"62.7";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
