"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"JCGE004";"Ablation d'une endoprothèse urétérale, par endoscopie rétrograde";"";"1";"0";"48.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JDFE001";"Résection de 4 tumeurs de la vessie ou plus, par endoscopie";"";"4";"0";"102.62";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDFE002";"Résection de 1 à 3 tumeurs de la vessie, par endoscopie";"";"4";"0";"83.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDDB001";"Cervicocystopexie par bandelette synthétique infra-urétrale, par voie transvaginale et par voie transcutanée, avec guidage endoscopique";"Note : Technique tension free vaginal tape [TVT]";"1";"0";"207.29";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JEAD001";"Dilatation de sténose de l'urètre à l'aveugle";"";"1";"0";"49.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JDQJ003";"Échographie de la vessie et de la prostate, par voie rectale";"";"1";"0";"52.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JDQD001";"Cystomanométrie par cathétérisme urétral, avec profilométrie urétrale";"";"1";"0";"139.12";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JAQJ001";"Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale, avec échographie transcutanée de la vessie et échographie de la prostate et des vésicules séminales par voie rectale";"Note : Avec ou sans : · échographie transcutanée  - des glandes surrénales  - de la prostate                         · échographie de la vessie, par voie rectale";"1";"0";"56.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JGFA006";"Vésiculoprostatectomie totale, par laparotomie";"";"1";"0";"849.98";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JEPE002";"Urétrotomie, par endoscopie";"";"4";"0";"75.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JCGE001";"Ablation et/ou fragmentation de calcul de l'uretère pelvien, par urétéroscopie rétrograde";"";"4";"0";"114.09";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"FCFA006";"Curage lymphonodal [ganglionnaire] pelvien, par laparotomie";"Note : Curage lymphonodal iliaque externe avec curage obturateur, par laparotomie";"1";"0";"253.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JDQD002";"Cystomanométrie par cathétérisme urétral, avec profilométrie urétrale suivie de débitmétrie mictionnelle, avec électromyographie du sphincter strié de l'urètre par électrode aiguille";"";"1";"0";"146.36";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JCKD001";"Changement d'une sonde d'urétérostomie cutanée";"";"1";"0";"49.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JANM002";"Lithotritie extracorporelle du rein, avec guidage échographique";"Note : Avec ou sans : guidage radiologique";"1";"0";"250.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JGFC001";"Vésiculoprostatectomie totale, par coelioscopie";"";"1";"0";"977.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JHPA001";"Section ou plastie du frein du prépuce du pénis";"";"1";"0";"47.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JCGE006";"Ablation et/ou fragmentation de calcul de l'uretère lombal, par urétéroscopie rétrograde";"";"4";"0";"134.99";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDPE002";"Incision cervicale ou cervicoprostatique, par endoscopie";"";"4";"0";"104.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JAQM003";"Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale";"Note : Avec ou sans : échographie transcutanée des glandes surrénales";"1";"0";"52.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JDNE001";"Destruction de lésion de la vessie, par endoscopie";"Note : Facturation : 3 fois maximum en 12 mois";"4";"0";"81.23";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JCNM002";"Lithotritie extracorporelle de l'uretère, avec guidage radiologique";"";"4";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JBQH002";"Urétéropyélographie rétrograde [UPR]";"";"1";"0";"46.55";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADI - Acte d imagerie;"
"JDLD001";"Pose d'une sonde urétrovésicale [Sondage vésical à demeure]";"Note : Facturation : ne peut pas être facturé avec un forfait de réanimation (YYYY015, YYYY020)";"1";"0";"18.82";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JHMA001";"Plastie du prépuce du pénis [Posthoplastie]";"Note : À l'exclusion de : - section ou plastie du frein du prépuce du pénis (JHPA001) - reconstruction du prépuce du pénis (JHMA003)";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JDFE003";"Résection du col de la vessie, par endoscopie";"Note : Facturation : ne peut pas être facturé avec l'acte de résection de la prostate, par urétrocystoscopie";"4";"0";"155.89";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JHFA013";"Résection de la tunique vaginale du testicule, par abord scrotal";"";"1";"0";"92.67";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JCLE001";"Pose d'une sonde urétérale à visée thérapeutique, par endoscopie rétrograde";"Note : À l'exclusion de : refoulement de calcul de l'uretère par sonde urétérale, par endoscopie rétrograde (JCEE001)";"4";"0";"64.81";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDGE001";"Ablation de calcul ou de corps étranger de la vessie, par endoscopie";"Note : Avec ou sans : fragmentation de calcul";"4";"0";"77.95";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JGHD001";"Biopsie de la prostate, par voie transrectale avec guidage au doigt";"";"1";"0";"46.34";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JGFA005";"Adénomectomie transvésicale de la prostate, par laparotomie";"";"1";"0";"281.29";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JCQE003";"Urétéroscopie rétrograde, par voie urétrale";"";"4";"0";"114.09";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JRQD001";"Débitmétrie mictionnelle, avec cystomanométrie et sphinctérométrie par cathétérisme urétral";"";"1";"0";"139.84";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JDHE003";"Biopsie randomisée de la vessie, par endoscopie";"";"4";"0";"56.18";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JCAE001";"Dilatation de l'uretère, par urétéroscopie rétrograde";"";"4";"0";"114.09";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"FCFC003";"Curage lymphonodal [ganglionnaire] pelvien, par coelioscopie ou par rétropéritonéoscopie";"Note : Curage lymphonodal iliaque externe avec curage obturateur, par coelioscopie ou par rétropéritonéoscopie";"1";"0";"278.74";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JHFA004";"Exérèse d'un kyste de l'épididyme, par abord scrotal";"";"1";"0";"83.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JCGE005";"Ablation et/ou fragmentation de calcul de l'uretère iliaque, par urétéroscopie rétrograde";"";"4";"0";"114.09";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JDCJ001";"Cystostomie, par voie transcutanée avec guidage échographique";"";"1";"0";"125.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
