"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"ZCQH001";"Scanographie de l'abdomen et du petit bassin [pelvis], avec injection intraveineuse de produit de contraste";"";"1";"0";"50.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"LEQK002";"Radiographie du segment thoracique et du segment lombal de la colonne vertébrale";"Note : Avec ou sans : radiographie du sacrum et/ou du coccyx";"1";"0";"74.48";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"LHQK001";"Scanographie d'un segment de la colonne vertébrale, sans injection intraveineuse de produit de contraste";"";"1";"0";"25.27";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"NZQN001";"Remnographie [IRM] unilatérale ou bilatérale de segment du membre inférieur, sans injection de produit de contraste";"Note : Facturation : quel que soit le nombre de séquences";"1";"0";"55.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"PAQK007";"Ostéodensitométrie [Absorptiométrie osseuse] sur 2 sites, par méthode biphotonique";"Notes : Indication : Pour chacune de ces indications l'ostéodensitométrie n'est indiquée que si le résultat de l'examen peut, a priori, conduire à une modification de la prise en charge thérapeutique du patient.Indication : - Pour un premier examen :    - dans la population générale quels que soient l'âge et le sexe           . en cas de signes d'ostéoporose : découverte ou confirmation radiologique d'une fracture vertébrale (déformation du corps vertébral) sans contexte traumatique ni tumoral évident ; antécédent personnel de fracture périphérique survenue sans traumatisme majeur (sont exclues de ce cad...Lire la suite de la noteIndication : Pour un premier examen     - chez la femme ménopausée (y compris pour les femmes sous traitement hormonal de la ménopause à des doses utilisées inférieures aux doses recommandées pour la protection osseuse), indications supplémentaires (par rapport à la population générale)           . antécédent de fracture du col fémoral sans traumatisme majeur chez un parent au 1er degré,          ...Lire la suite de la noteIndication : Pour un deuxième examen : - à l'arrêt du traitement anti-ostéoporotique, en dehors de l'arrêt précoce pour effet indésirable, chez la femme ménopausée ; - chez la femme ménopausée sans fracture, lorsqu'un traitement n'a pas été mis en route après une première ostéodensitométrie montrant une valeur normale ou une ostéopénie, une deuxième ostéodensitométrie peut être proposée 3 à 5 ans ...Lire la suite de la noteFormation : spécifique à cet acte en plus de la formation initiale, formation technique des opérateurs et formation à l'interprétation des résultats de l'examen. La compétence en radioprotection est obligatoireEnvironnement : spécifique ; respect des modalités de contrôle qualité des dispositifs d'ostéodensitométrie utilisant les radiations ionisantes (décision Afssaps du 20 avril 2005)Code extension documentaire, pour distinguer : - premier examen : coder A - examen de suivi : coder B";"1";"0";"40.46";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"LAQK005";"Radiographie du crâne selon 3 incidences ou plus";"Note : Indication : tumeurs osseuses primitives du crâne en l'absence de suspicion d'envahissement méningé";"1";"0";"23.94";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ZCQM003";"Échographie transcutanée du petit bassin [pelvis] féminin";"";"1";"0";"52.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"NGQK002";"Radiographie de la cheville selon 4 incidences ou plus";"";"1";"0";"23.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"LFQK002";"Radiographie du segment lombal de la colonne vertébrale selon 1 à 3 incidences";"Note : Avec ou sans : radiographie du sacrum et/ou du coccyx";"1";"0";"40.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"MGQK001";"Radiographie du poignet selon 3 incidences ou plus";"Note : À l'exclusion de : bilan radiographique dynamique du poignet pour entorse non dissociative selon 7 incidences spécifiques (MGQK002)";"1";"0";"24.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ZCQM006";"Échographie transcutanée de l'étage supérieur de l'abdomen";"";"1";"0";"54.02";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"ZCQM010";"Échographie transcutanée de l'étage supérieur de l'abdomen et du petit bassin [pelvis]";"";"1";"0";"74.1";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"LAQK003";"Radiographie du crâne et/ou du massif facial selon 1 ou 2 incidences";"Notes : Radiographie des sinus paranasauxRadiographie du maxillaire défiléRadiographie des os propres du nezÀ l'exclusion de : radiographie - unilatérale ou bilatérale de l'articulation temporomandibulaire (LBQK005) - de la bouche (cf 07.01.04.01)Indication des radiographies du crâne :  - surveillance de cathéter de dérivation d'une hydrocéphalie,  - ostéomyélite, ostéomalacie, maladies osseuses métaboliques et maladie de Paget, myélome,  - métastases osseuses, tumeurs osseuses primitives du crâne, en l'absence de suspicion d'envahissement méningé - suspicion de maltraitance chez l'enfantIndication des radiographies du massif facial :  - sinusite aiguë non compliquée, maxillaire ou frontale exclusivement, de l'adulte, en cas d'échec d'un traitement bien conduit - recherche de corps étranger radio-opaque en dehors des situations d'urgence - traumatisme orbitaire en cas de lésion par objet contondantCode extension documentaire, pour distinguer : - réalisation de radiographie du crâne : coder A - réalisation de radiographie de sinus : coder B - recherche de corps étranger avant réalisation d'un examen remnographique : coder C";"1";"0";"23.94";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ZBQH001";"Scanographie du thorax, avec injection intraveineuse de produit de contraste";"";"1";"0";"25.27";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"JAQM004";"Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale, avec échographie transcutanée de la vessie";"Note : Avec ou sans : échographie transcutanée  - des glandes surrénales  - de la prostate";"1";"0";"52.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"LHQN001";"Remnographie [IRM] d'un ou de deux segments de la colonne vertébrale et de son contenu, sans injection intraveineuse de produit de contraste";"";"1";"0";"69.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"NGQK001";"Radiographie de la cheville selon 1 à 3 incidences";"";"1";"0";"23.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"MGQK003";"Radiographie du poignet selon 1 ou 2 incidences";"";"1";"0";"24.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ACQH003";"Scanographie du crâne et de son contenu, avec injection intraveineuse de produit de contraste";"Note : À l'exclusion de : scanographie unilatérale ou bilatérale - de la partie pétreuse de l'os temporal [rocher] (LAQK002)  - de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne] (LAQK011)";"1";"0";"25.27";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"NFQK001";"Radiographie unilatérale du genou selon 1 ou 2 incidences";"";"1";"0";"25.86";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"QZQM001";"Échographie de la peau, des ongles et/ou des tissus mous";"Notes : Échographie du trajet souscutané d'un cathéterÀ l'exclusion de : échographie  - unilatérale ou bilatérale de l'appareil capsuloligamentaire d'articulation (PBQM003, PBQM004) - de muscle et/ou de tendon (PCQM001)";"1";"0";"37.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"ZCQJ006";"Échographie transcutanée avec échographie par voie rectale et/ou vaginale [par voie cavitaire] du petit bassin [pelvis] féminin";"";"1";"0";"56.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"LAQK012";"Téléradiographie du crâne et du massif facial selon 1 incidence";"Note : Facturation : ne peut pas être facturé en orthodontie [ODF], en dehors de sa réalisation pour traitement commencé avant le seizième anniversaire ou pour chirurgie orthognatique.";"1";"0";"19.95";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"AID - Actes d imagerie dentaire;"
"MAQK002";"Radiographie de la ceinture scapulaire et/ou de l'épaule selon 5 incidences ou plus";"";"1";"0";"30.65";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"MAQK003";"Radiographie de la ceinture scapulaire et/ou de l'épaule selon 1 ou 2 incidences";"";"1";"0";"30.65";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ACQJ002";"Remnographie [IRM] du crâne et de son contenu, avec injection intraveineuse de produit de contraste";"";"1";"0";"69.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ACQK001";"Scanographie du crâne et de son contenu, sans injection de produit de contraste";"Note : À l'exclusion de : scanographie unilatérale ou bilatérale - de la partie pétreuse de l'os temporal [rocher] (LAQK002)  - de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne] (LAQK011)";"1";"0";"25.27";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"QEQK005";"Mammographie unilatérale";"Note : À l'exclusion de : mammographie de dépistage (QEQK004)";"1";"0";"37.26";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"NEQK035";"Radiographie de l'articulation coxofémorale selon 3 incidences";"";"1";"0";"31.81";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"LJQK002";"Radiographie du thorax avec radiographie du squelette du thorax";"Note : Radiographie pulmonaire avec gril costal";"1";"0";"45.22";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"JQQM010";"Échographie biométrique et morphologique d'une grossesse uniembryonnaire au 1er trimestre";"";"1";"0";"62.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
