"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"JLQE002";"Colposcopie";"Note : Facturation : le compte-rendu intègre une reproduction de l'aspect du col avec cartographie mentionnant l'aspect des tissus selon la terminologie colposcopique [schéma colposcopique]";"1";"0";"50.9";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"YYYY172";"Échographie et/ou échographie doppler de contrôle ou surveillance de pathologie d'un ou deux organes intra-abdominaux et/ou intrapelviens, ou de vaisseaux périphérique";"Note : A l'exclusion de : échographie de contrôle ou surveillance de pathologie gravidique";"1";"0";"37.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"ZCQJ002";"Echographie-doppler du petit bassin [pelvis] féminin, par voie rectale et/ou vaginale[par voie cavitaire]";"";"1";"0";"61.19";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQGD010";"Accouchement céphalique unique par voie naturelle, chez une primipare";"";"1";"0";"313.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"ZCQJ001";"Echographie-doppler transcutanée et échographie-doppler par voie rectale et/ou vaginale [par voie cavitaire] du petit bassin [pelvis] féminin";"";"1";"0";"69.93";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQQM001";"Échographie de surveillance de la croissance foetale";"";"1";"0";"46.69";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JKHD001";"Prélèvement cervicovaginal";"Note : Prélèvement cervico-utérin";"1";"0";"12.73";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JKGD001";"Ablation d'un dispositif intra-utérin par un matériel intra-utérin de préhension, par voie vaginale";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"YYYY088";"Échographie de contrôle ou surveillance de pathologie gravidique foetale ou maternelle au cours d'une grossesse unifoetale";"";"1";"0";"30.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JKKD001";"Changement d'un dispositif intra-utérin";"";"1";"0";"38.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"ZCQM009";"Échographie-doppler du petit bassin [pelvis] féminin pour surveillance de l'ovulation";"Notes : Indication : quand l'acte est réalisé par une sage-femme, la prescription d'un médecin est nécessaireFacturation : 3 actes d'échographie maximum par cycle";"1";"0";"42.72";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQQM003";"Échographie de surveillance de la croissance foetale avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus";"";"1";"0";"75.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QZGA002";"Ablation ou changement d'implant pharmacologique souscutané";"Note : Ablation d'implant contraceptif souscutané";"1";"0";"41.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JQGA002";"Accouchement par césarienne programmée, par laparotomie";"";"1";"0";"313.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JQGA003";"Accouchement par césarienne au cours du travail, par laparotomie";"";"1";"0";"370.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JPHJ002";"Amniocentèse sur un sac amniotique unique, avec guidage échographique";"";"1";"0";"68.58";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JNJD002";"Évacuation d'un utérus gravide par aspiration et/ou curetage, au 1er trimestre de la grossesse";"Note : Facturation : interruption thérapeutique de grossesse ; la tarification des interruptions volontaires de grossesse relève de l'arrêté du 23 juillet 2004 relatif aux forfaits afférents à l'interruption volontaire de grossesse";"1";"0";"57.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JQQJ037";"Mesure de la longueur du canal cervical du col de l'utérus, par échographie par voie vaginale";"";"1";"0";"34.04";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADE - Acte d echographie;"
"JKHA001";"Biopsie ou frottis de l'endomètre, sans hystéroscopie";"";"1";"0";"42.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JQQM019";"Échographie biométrique et morphologique d'une grossesse multifoetale au 2ème trimestre";"Notes : Avec ou sans : échographie-doppler des artères utérines de la mère échographie-doppler des vaisseaux du cordon ombilicalÀ l'exclusion de : échographie d'une grossesse multifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus, pour souffrance foetale (JQQM007)";"1";"0";"156.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQQM015";"Échographie biométrique et morphologique d'une grossesse multiembryonnaire au 1er trimestre";"";"1";"0";"72.85";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JKND004";"Destruction de lésion du col de l'utérus par colposcopie, sans laser";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JQQM002";"Échographie d'une grossesse unifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus, pour souffrance foetale";"Note : Indication : quand l'acte est réalisé par une sage-femme, la prescription d'un médecin est nécessaire";"1";"0";"93.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"QEQM001";"Échographie unilatérale ou bilatérale du sei";"";"1";"0";"41.58";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQQM017";"Échographie biométrique et morphologique d'une grossesse multifoetale au 3ème trimestre";"Notes : Avec ou sans : échographie-doppler des artères utérines de la mère échographie-doppler des vaisseaux du cordon ombilicalÀ l'exclusion de : échographie d'une grossesse multifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus, pour souffrance foetale (JQQM007)";"1";"0";"156.83";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JQGA004";"Accouchement par césarienne en urgence en dehors du travail, par laparotomie";"";"1";"0";"313.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JSLD001";"Insémination artificielle intra-utérine";"Note : Avec ou sans : examen de la glaire cervicale";"1";"0";"38.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"YYYY032";"Induction de l'ovulation par gonadotrophines suivie d'une insémination artificielle ou d'une fécondation in vitro";"Notes : Avec ou sans : micromanipulationFacturation : par cycle le tarif comprend la prise en charge de toutes les consultations et du monitorage clinique (examens cliniques durant le cycle monitoré, réception et interprétation des dosages et des échographies, prescriptions adaptées)Facturation : - les actes d'assistance médicale à la procréation ne peuvent pas être facturés au delà du jour du 43ème anniversaire de la femme ; - une seule insémination artificielle par cycle peut être facturée avec un maximum de 6 pour l'obtention d'une grossesse ; - 4 tentatives de fécondation in vitro avec ou sans micromanipulations peuvent être facturées pour l'obtention d'une grossesse ; on...Lire la suite de la note";"1";"0";"61.44";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JKGD002";"Curetage de la cavité de l'utérus à visée thérapeutique";"Note : Curetage utérin hémostatique";"4";"0";"57.31";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JNMD001";"Révision de la cavité de l'utérus après avortement";"";"1";"0";"57.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ACO - Acte d obstetrique;"
"JKFD001";"Exérèse de lésion pédiculée de l'utérus accouchée par le col, par voie vaginale";"Note : Bistournage de myome ou de polype de l'utérus accouché par le col";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JKQE001";"Hystéroscopie avec curetage de la cavité de l'utérus";"";"4";"0";"56.94";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"ZCQM001";"Échographie transcutanée de l'abdomen, avec échographie-doppler des vaisseaux digestifs";"";"1";"0";"54.02";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JJFJ001";"Prélèvement d'ovocytes sur un ou deux ovaires, par voie transvaginale avec guidage échographique";"Note : Facturation : le tarif prend en compte le guidage échographique";"1";"0";"99.41";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZLA004";"Pose d'implant pharmacologique souscutané";"Note : Pose d'implant contraceptif souscutané";"1";"0";"18.38";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JAQM002";"Echographie-doppler transcutanée unilatérale ou bilatérale du rein et de ses vaisseaux";"";"1";"0";"69.93";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"JKFA031";"Conisation du col de l'utérus";"Note : Avec ou sans : laser";"1";"0";"95.45";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"JNQK001";"Radiographie du contenu de l'utérus gravide [contenu utérin]";"";"1";"0";"21.28";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"JKGD003";"Curetage de la cavité de l'utérus à visée diagnostique";"";"4";"0";"50.56";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"JSED001";"Transfert intra-utérin d'embryon, par voie vaginale";"Notes : Indication : acte de référence pour réaliser le transfert d'embryonFormation : spécifique à cet acte en plus de la formation initialeEnvironnement : spécifique ; cet acte doit être réalisé dans le cadre légal régissant les actes d'assistance médicale à la procréation - loi n° 94-654 du 29 juillet 1994, arrêté du 12 janvier 1999, arrêté du 10 mai 2001-Recueil prospectif de données : nécessaire";"1";"0";"52.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
