"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"EDCA005";"Pontage artériel iliofémoral homolatéral, par abord direct";"Note : À l'exclusion de : pontage artériel iliofémoral pour complication anastomotique sur prothèse de la bifurcation fémorale, par abord direct (EDCA004)";"1";"0";"599.47";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EECA003";"Pontage artériel fémoropoplité au-dessous de l'interligne articulaire du genou, par abord direct";"";"4";"0";"189.41";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"EDCA003";"Pontage artériel croisé ilio-iliaque, iliofémoral ou fémorofémoral, par abord direct";"";"1";"0";"563.27";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EDAA003";"Dilatation intraluminale de l'artère iliaque et/ou de l'artère fémorale, au cours d'une intervention restauratrice de l'aorte, de l'artère iliaque ou de l'artère fémorale";"";"1";"0";"156.75";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"NZFA010";"Amputation ou désarticulation d'un orteil";"Notes : Amputation transphalangienne d'un orteilDésarticulation interphalangienne d'un orteil ou métatarsophalangienne";"1";"0";"109.32";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EBFA012";"Thromboendartériectomie de la bifurcation carotidienne sans angioplastie d'élargissement, par cervicotomie sans dérivation vasculaire";"Note : À l'exclusion de : thromboendartériectomie de la bifurcation carotidienne par retournement, par cervicotomie sans dérivation vasculaire (EBFA008)";"1";"0";"627.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"DGQH001";"Artériographie globale de l'aorte abdominale et des membres inférieurs, par voie artérielle transcutanée";"Note : Avec ou sans : artériographie des artères rénales";"1";"0";"240.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADI - Acte d imagerie;"
"EZAF001";"Dilatation intraluminale d'un accès vasculaire artérioveineux d'un membre sans pose d'endoprothèse, par voie vasculaire transcutanée";"";"1";"0";"209.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZJA011";"Évacuation de collection profonde de la peau et des tissus mous, par abord direct";"Note : À l'exclusion de : · évacuation  - d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie (QAJA003)  - d'un abcès du scrotum, par abord direct (JHJA001)                              · mise à plat - de lésion infectieuse du cuir chevelu (QAPA002)  - d'un sinus pilonidal périnéofessier infecté (QBPA001)";"1";"0";"48.51";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EEFA004";"Thrombectomie d'artère du membre inférieur, par abord inguinofémoral";"";"1";"0";"233.13";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EBGA001";"Ablation d'un système diffuseur implanté et du cathéter relié à une veine profonde du membre supérieur ou du cou";"";"1";"0";"73.85";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EDAF002";"Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe sans pose d'endoprothèse, par voie artérielle transcutanée";"";"4";"0";"94.05";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"EZPA001";"Désobstruction d'un accès vasculaire artérioveineux, par abord direct";"Note : Avec ou sans :  - angioplastie d'élargissement  - pontage  - dilatation intraluminale par artériotomie ou phlébotomie";"4";"0";"176.31";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"EBFA002";"Thromboendartériectomie de la bifurcation carotidienne avec angioplastie d'élargissement, par cervicotomie avec dérivation vasculaire";"";"1";"0";"664.63";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EEAF001";"Dilatation intraluminale de plusieurs artères du membre inférieur sans pose d'endoprothèse, par voie artérielle transcutanée";"";"1";"0";"334.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"KCFA005";"Thyroïdectomie totale, par cervicotomie";"";"1";"0";"470.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EDAF001";"Dilatation intraluminale sélective ou hypersélective de l'artère rénale avec pose d'endoprothèse, par voie artérielle transcutanée";"";"1";"0";"355.3";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"PDFA001";"Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, sans dissection d'un gros tronc vasculaire ou nerveux";"Note : À l'exclusion de : · exérèse de lésion fasciale et/ou sousfasciale des tissus mous  - de la racine d'un membre, du pli du coude ou du creux poplité (PDFA003)  - de la paume de la main (MJFA008)  - de la plante du pied (NJFA002)                              · exérèse de tumeur de la paroi abdominale antérieure avec fermeture par suture, par abord direct (LMFA001, LMFA002)";"1";"0";"125.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EJFB001";"Séance d'exérèse de segment de varice ou de veine perforante du membre inférieur, par voie transcutanée sous anesthésie locale";"Note : Séance de phlébectomie du membre inférieur selon Müller";"1";"0";"71.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"NZFA005";"Amputation ou désarticulation au médiopied ou à l'avant-pied, sans stabilisation de l'arrière-pied";"Notes : Désarticulation de ChopartDésarticulation de LisfrancAmputation transmétatarsienneÀ l'exclusion de : amputation ou désarticulation d'orteil";"1";"0";"251.95";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EECA008";"Pontage artériel fémorotibial ou fémoropéronier sans collier veineux, par abord direct";"";"4";"0";"216.15";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"QZFA038";"Excision de lésion infectieuse diffuse de la peau et des tissus mous sur moins de 50 cm²";"Note : À l'exclusion de : excision  - d'un sinus pilonidal périnéofessier (QBFA007)  - d'une hidrosadénite périnéofessière (QBFA004, QBFA002)";"4";"0";"61.82";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
"DGPA012";"Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque, par laparotomie avec clampage infrarénal";"";"1";"0";"1267.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"EBHA001";"Biopsie unilatérale ou bilatérale de l'artère temporale superficielle, par abord direct";"";"1";"0";"52.25";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADC - Actes de chirurgie;"
"EEPF001";"Recanalisation d'une artère du membre inférieur avec pose d'endoprothèse, par voie artérielle transcutanée";"Notes : Indication : en deuxième intention comme alternative à la chirurgie, qui est le traitement de référence de l'obstruction de l'artère fémorale profonde ; oblitération courte inférieure à 10 cm de l'artère fémorale superficielle ; ischémie critique de la jambeEnvironnement : spécifique";"1";"0";"334.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"YYYY082";"Tentative d'angioplastie d'un vaisseau coronaire, d'une artère subclavière, viscérale ou périphérique, en cas de non franchissement de la sténose";"";"1";"0";"209.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADI - Acte d imagerie;"
"EEAF002";"Dilatation intraluminale d'une artère du membre inférieur avec dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe homolatérale avec pose d'endoprothèse, par voie artérielle transcutanée";"";"1";"0";"491.15";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"NZFA007";"Amputation transfémorale";"";"1";"0";"293.94";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"AJFA001";"Sympathectomie lombale, par laparotomie";"";"4";"0";"146.11";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADA - Acte d anesthesie;"
