"code de la fiche";"libelle long";"notes";"activite";"phase";"tarif";"condition d'admission au remboursement";"exoneration du ticket moderateur";"code de regroupement;"
"QEHB002";"Biopsie de lésion de la glande mammaire, par voie transcutanée sans guidage";"Notes : Biopsie-forage [drill biopsy] du sein, sans guidageBiopsie du sein au Tru-cut®, au pistolet, sans guidage";"1";"0";"76.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"JKFD001";"Exérèse de lésion pédiculée de l'utérus accouchée par le col, par voie vaginale";"Note : Bistournage de myome ou de polype de l'utérus accouché par le col";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QZJB002";"Évacuation de collection superficielle et/ou profonde de la peau et des tissus mous, par voie transcutanée sans guidage";"";"1";"0";"26.06";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QEHJ005";"Biopsie de plusieurs lésions de la glande mammaire, par voie transcutanée avec guidage échographique";"Notes : Biopsie-forage [drill biopsy] de plusieurs lésions du sein, avec guidage échographiqueBiopsie de plusieurs lésions du sein au Tru-cut®, au pistolet, avec guidage échographique";"1";"0";"115.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"HCHA002";"Biopsie des petites glandes salivaires [glandes salivaires mineures] [glandes salivaires accessoires]";"";"1";"0";"34.54";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADC - Actes de chirurgie;"
"KCJB001";"Évacuation de collection de la glande thyroïde et/ou de sa loge, par voie transcutanée";"";"1";"0";"38.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JKMD001";"Stomatoplastie du col de l'utérus";"Note : Élargissement de l'orifice externe du col de l'utérus";"1";"0";"73.53";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ADC - Actes de chirurgie;"
"QZHA001";"Biopsie dermoépidermique, par abord direct";"Note : À l'exclusion de : biopsie de la plaque aréolomamelonnaire (QEHA001)";"1";"0";"21.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADC - Actes de chirurgie;"
"FDHB002";"Biopsie ostéomédullaire, par voie transcutanée";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"FDHB006";"Ponction de moelle osseuse pour myélogramme et analyses biologiques dans un territoire, par voie transcutanée";"";"1";"0";"9.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QEMB001";"Séance de réfection de l'aspect de la plaque aréolomamelonnaire par dermopigmentation";"Notes : Indication : acte thérapeutiqueFacturation : les actes à visée esthétique ne peuvent pas être facturés";"1";"0";"125.4";"Acte remboursable ou non suivant circonstances";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JKLD001";"Pose d'un dispositif intra-utérin";"";"1";"0";"38.4";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"QEJB001";"Évacuation de collection de la glande mammaire, par voie transcutanée sans guidage";"Note : Avec ou sans : drainage";"1";"0";"24.04";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JKHA001";"Biopsie ou frottis de l'endomètre, sans hystéroscopie";"";"1";"0";"42.24";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"DKRP004";"Épreuve d'effort sur tapis roulant ou bicyclette ergométrique, avec électrocardiographie discontinue";"";"1";"0";"76.8";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QEHJ004";"Macrobiopsie sous vide de lésion de la glande mammaire, par voie transcutanée avec guidage échographique";"Notes : Indication : petite lésion visible en échographie et pour laquelle la microbiopsie n'est pas réalisable compte tenu de la taille et/ou de la topographieFormation : spécifique à cet acte en plus de la formation initialeEnvironnement : spécifique ; concertation multidisciplinaire réunie dans un centre ou un réseauRecueil prospectif de données : nécessaireFacturation : le tarif prend en compte le guidage échographique et le consommable";"1";"0";"423.66";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QEQH002";"Scanographie du sein, avec injection intraveineuse de produit de contraste";"";"1";"0";"25.27";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ZZJJ003";"Évacuation d'une collection d'un organe superficiel, par voie transcutanée avec guidage échographique";"Note : À l'exclusion de : évacuation de collection de la glande mammaire, par voie transcutanée avec guidage échographique et/ou radiologique (QEJH001)";"1";"0";"26.57";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"BGQP002";"Examen du fond d'oeil par biomicroscopie avec verre de contact";"Note : Avec ou sans : gonioscopie oculaire";"1";"0";"28.68";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"HEQE002";"Endoscopie oeso-gastro-duodénale";"Note : Endoscopie de la partie haute du tube digestif jusqu'à l'angle duodénojéjunal";"1";"0";"96.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JKGD001";"Ablation d'un dispositif intra-utérin par un matériel intra-utérin de préhension, par voie vaginale";"";"1";"0";"62.7";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"JLQE001";"Vaginoscopie";"";"1";"0";"0.0";"Acte non remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"MZQN001";"Remnographie [IRM] unilatérale ou bilatérale de segment du membre supérieur, sans injection de produit de contraste";"Note : Facturation : quel que soit le nombre de séquences";"1";"0";"55.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"QEHH003";"Ponction ou cytoponction de lésion de la glande mammaire, par voie transcutanée avec guidage radiologique";"";"1";"0";"88.27";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"QEQH001";"Galactographie";"";"1";"0";"30.59";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"QEQJ001";"Remnographie [IRM] du sein, avec injection intraveineuse de produit de contraste";"";"1";"0";"69.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ZBQK002";"Radiographie du thorax";"Notes : Radiographie pulmonaireÀ l'exclusion de : radiographie du squelette du thorax (LJQK001)Indications : selon rapport d'évaluation technologique "Principales indications et "non indications" de la radiographie du thorax" - HAS - février 2009Facturation : la radiographie du thorax ne peut pas être facturée dans les situations de "non-indication", notamment : infections des voies aériennes hautes ; hypertension artérielle ; suivi périodique de l'insuffisance cardiaque congestive chronique et des cardiomyopathies ; en préopératoire de chirurgie non cardiothoracique chez les adultes de moins de 60 ans sans pathologie cardio-pulmonaire ou...Lire la suite de la note";"1";"0";"21.28";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"ZZHB002";"Biopsie de lésion superficielle, par voie transcutanée sans guidage";"Note : À l'exclusion de : biopsie, par voie transcutanée sans guidage  - d'un os et/ou d'une articulation du membre supérieur (MZHB001)  - d'un os et/ou d'une articulation du membre inférieur (NZHB001)  - de lésion de la glande mammaire (QEHB002)";"1";"0";"19.2";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"ACQJ002";"Remnographie [IRM] du crâne et de son contenu, avec injection intraveineuse de produit de contraste";"";"1";"0";"69.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADI - Acte d imagerie;"
"EBQM002";"Échographie-doppler des artères cervicocéphaliques extracrâniennes, avec échographie-doppler des artères des membres inférieurs";"";"1";"0";"100.97";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ADE - Acte d echographie;"
"FDHB001";"Ponction de moelle osseuse pour myélogramme dans un territoire, par voie transcutanée";"";"1";"0";"9.6";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil mais n'exonerant pas la facture";"ATM - Acte technique medical;"
"FDHB004";"Ponction de moelle osseuse pour myélogramme et analyses biologiques avec biopsie ostéomédullaire dans le même territoire, par voie transcutanée";"";"1";"0";"67.5";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
"GEQE007";"Fibroscopie bronchique";"Note : À l'exclusion de : fibroscopie bronchique, chez un patient intubé ou trachéotomisé (GEQE012)";"1";"0";"96.0";"Acte remboursable";"Acte pouvant etre exonere par la regle du seuil et exonerant alors la facture";"ATM - Acte technique medical;"
